,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,6,0,India,271,8,Kolkata,Eden Gardens,271/8
1,2,12,0,India,271,8,Kolkata,Eden Gardens,271/8
2,3,16,0,India,271,8,Kolkata,Eden Gardens,271/8
3,4,17,0,India,271,8,Kolkata,Eden Gardens,271/8
4,5,23,0,India,271,8,Kolkata,Eden Gardens,271/8
5,6,29,0,India,271,8,Kolkata,Eden Gardens,271/8
6,7,32,0,India,271,8,Kolkata,Eden Gardens,271/8
7,8,35,0,India,271,8,Kolkata,Eden Gardens,271/8
8,9,37,0,India,271,8,Kolkata,Eden Gardens,271/8
9,10,41,0,India,271,8,Kolkata,Eden Gardens,271/8
10,11,50,0,India,271,8,Kolkata,Eden Gardens,271/8
11,12,57,0,India,271,8,Kolkata,Eden Gardens,271/8
12,13,60,0,India,271,8,Kolkata,Eden Gardens,271/8
13,14,65,0,India,271,8,Kolkata,Eden Gardens,271/8
14,15,71,0,India,271,8,Kolkata,Eden Gardens,271/8
15,16,77,0,India,271,8,Kolkata,Eden Gardens,271/8
16,17,80,0,India,271,8,Kolkata,Eden Gardens,271/8
17,18,80,2,India,271,8,Kolkata,Eden Gardens,271/8
18,19,81,3,India,271,8,Kolkata,Eden Gardens,271/8
19,20,81,3,India,271,8,Kolkata,Eden Gardens,271/8
20,21,81,3,India,271,8,Kolkata,Eden Gardens,271/8
21,22,91,3,India,271,8,Kolkata,Eden Gardens,271/8
22,23,98,3,India,271,8,Kolkata,Eden Gardens,271/8
23,24,107,3,India,271,8,Kolkata,Eden Gardens,271/8
24,25,113,3,India,271,8,Kolkata,Eden Gardens,271/8
25,26,116,3,India,271,8,Kolkata,Eden Gardens,271/8
26,27,123,3,India,271,8,Kolkata,Eden Gardens,271/8
27,28,127,4,India,271,8,Kolkata,Eden Gardens,271/8
28,29,131,4,India,271,8,Kolkata,Eden Gardens,271/8
29,30,135,4,India,271,8,Kolkata,Eden Gardens,271/8
30,31,140,4,India,271,8,Kolkata,Eden Gardens,271/8
31,32,146,4,India,271,8,Kolkata,Eden Gardens,271/8
32,33,148,4,India,271,8,Kolkata,Eden Gardens,271/8
33,34,151,4,India,271,8,Kolkata,Eden Gardens,271/8
34,35,152,4,India,271,8,Kolkata,Eden Gardens,271/8
35,36,161,4,India,271,8,Kolkata,Eden Gardens,271/8
36,37,162,5,India,271,8,Kolkata,Eden Gardens,271/8
37,38,170,5,India,271,8,Kolkata,Eden Gardens,271/8
38,39,174,5,India,271,8,Kolkata,Eden Gardens,271/8
39,40,180,5,India,271,8,Kolkata,Eden Gardens,271/8
40,41,184,5,India,271,8,Kolkata,Eden Gardens,271/8
41,42,187,5,India,271,8,Kolkata,Eden Gardens,271/8
42,43,203,5,India,271,8,Kolkata,Eden Gardens,271/8
43,44,207,6,India,271,8,Kolkata,Eden Gardens,271/8
44,45,211,6,India,271,8,Kolkata,Eden Gardens,271/8
45,46,218,7,India,271,8,Kolkata,Eden Gardens,271/8
46,47,226,7,India,271,8,Kolkata,Eden Gardens,271/8
47,48,232,7,India,271,8,Kolkata,Eden Gardens,271/8
48,49,253,7,India,271,8,Kolkata,Eden Gardens,271/8
49,50,271,8,India,271,8,Kolkata,Eden Gardens,271/8
