,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
1,2,12,0,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
2,3,19,0,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
3,4,25,0,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
4,5,25,1,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
5,6,34,1,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
6,7,35,1,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
7,8,35,1,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
8,9,39,1,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
9,10,39,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
10,11,40,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
11,12,47,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
12,13,49,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
13,14,53,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
14,15,57,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
15,16,57,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
16,17,65,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
17,18,73,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
18,19,77,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
19,20,80,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
20,21,81,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
21,22,82,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
22,23,87,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
23,24,91,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
24,25,97,2,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
25,26,98,3,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
26,27,103,3,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
27,28,104,3,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
28,29,109,3,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
29,30,113,3,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
30,31,124,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
31,32,125,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
32,33,130,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
33,34,130,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
34,35,133,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
35,36,138,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
36,37,147,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
37,38,151,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
38,39,158,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
39,40,160,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
40,41,166,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
41,42,175,4,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
42,43,182,5,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
43,44,186,5,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
44,45,192,5,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
45,46,197,5,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
46,47,200,6,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
47,48,210,6,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
48,49,212,7,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
49,50,229,7,India,229,7,Jamaica,"Sabina Park, Kingston",229/7
