,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,4,0,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
1,2,17,0,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
2,3,21,0,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
3,4,23,0,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
4,5,28,1,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
5,6,31,1,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
6,7,31,1,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
7,8,37,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
8,9,41,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
9,10,43,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
10,11,51,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
11,12,56,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
12,13,58,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
13,14,65,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
14,15,75,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
15,16,77,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
16,17,81,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
17,18,89,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
18,19,94,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
19,20,101,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
20,21,109,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
21,22,116,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
22,23,125,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
23,24,136,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
24,25,143,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
25,26,153,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
26,27,164,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
27,28,166,2,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
28,29,168,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
29,30,173,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
30,31,178,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
31,32,182,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
32,33,191,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
33,34,207,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
34,35,223,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
35,36,228,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
36,37,249,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
37,38,253,3,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
38,39,254,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
39,40,257,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
40,41,260,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
41,42,263,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
42,43,271,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
43,44,276,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
44,45,283,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
45,46,296,5,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
46,47,307,6,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
47,48,318,6,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
48,49,324,6,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
49,50,339,6,India,339,6,Jamaica,"Sabina Park, Kingston",339/6
