,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,India,331,7,Cardiff,Sophia Gardens,331/7
1,2,5,0,India,331,7,Cardiff,Sophia Gardens,331/7
2,3,7,0,India,331,7,Cardiff,Sophia Gardens,331/7
3,4,13,0,India,331,7,Cardiff,Sophia Gardens,331/7
4,5,15,0,India,331,7,Cardiff,Sophia Gardens,331/7
5,6,26,0,India,331,7,Cardiff,Sophia Gardens,331/7
6,7,30,0,India,331,7,Cardiff,Sophia Gardens,331/7
7,8,39,0,India,331,7,Cardiff,Sophia Gardens,331/7
8,9,47,0,India,331,7,Cardiff,Sophia Gardens,331/7
9,10,53,0,India,331,7,Cardiff,Sophia Gardens,331/7
10,11,59,0,India,331,7,Cardiff,Sophia Gardens,331/7
11,12,67,0,India,331,7,Cardiff,Sophia Gardens,331/7
12,13,72,0,India,331,7,Cardiff,Sophia Gardens,331/7
13,14,82,0,India,331,7,Cardiff,Sophia Gardens,331/7
14,15,96,0,India,331,7,Cardiff,Sophia Gardens,331/7
15,16,101,0,India,331,7,Cardiff,Sophia Gardens,331/7
16,17,104,0,India,331,7,Cardiff,Sophia Gardens,331/7
17,18,109,0,India,331,7,Cardiff,Sophia Gardens,331/7
18,19,115,0,India,331,7,Cardiff,Sophia Gardens,331/7
19,20,123,0,India,331,7,Cardiff,Sophia Gardens,331/7
20,21,126,0,India,331,7,Cardiff,Sophia Gardens,331/7
21,22,129,1,India,331,7,Cardiff,Sophia Gardens,331/7
22,23,134,1,India,331,7,Cardiff,Sophia Gardens,331/7
23,24,146,1,India,331,7,Cardiff,Sophia Gardens,331/7
24,25,154,1,India,331,7,Cardiff,Sophia Gardens,331/7
25,26,164,1,India,331,7,Cardiff,Sophia Gardens,331/7
26,27,168,1,India,331,7,Cardiff,Sophia Gardens,331/7
27,28,172,1,India,331,7,Cardiff,Sophia Gardens,331/7
28,29,173,1,India,331,7,Cardiff,Sophia Gardens,331/7
29,30,179,1,India,331,7,Cardiff,Sophia Gardens,331/7
30,31,183,1,India,331,7,Cardiff,Sophia Gardens,331/7
31,32,194,1,India,331,7,Cardiff,Sophia Gardens,331/7
32,33,199,1,India,331,7,Cardiff,Sophia Gardens,331/7
33,34,209,1,India,331,7,Cardiff,Sophia Gardens,331/7
34,35,213,2,India,331,7,Cardiff,Sophia Gardens,331/7
35,36,214,2,India,331,7,Cardiff,Sophia Gardens,331/7
36,37,220,2,India,331,7,Cardiff,Sophia Gardens,331/7
37,38,228,3,India,331,7,Cardiff,Sophia Gardens,331/7
38,39,239,3,India,331,7,Cardiff,Sophia Gardens,331/7
39,40,249,4,India,331,7,Cardiff,Sophia Gardens,331/7
40,41,254,4,India,331,7,Cardiff,Sophia Gardens,331/7
41,42,260,5,India,331,7,Cardiff,Sophia Gardens,331/7
42,43,267,5,India,331,7,Cardiff,Sophia Gardens,331/7
43,44,279,5,India,331,7,Cardiff,Sophia Gardens,331/7
44,45,284,5,India,331,7,Cardiff,Sophia Gardens,331/7
45,46,291,5,India,331,7,Cardiff,Sophia Gardens,331/7
46,47,297,6,India,331,7,Cardiff,Sophia Gardens,331/7
47,48,308,6,India,331,7,Cardiff,Sophia Gardens,331/7
48,49,321,6,India,331,7,Cardiff,Sophia Gardens,331/7
49,50,331,7,India,331,7,Cardiff,Sophia Gardens,331/7
