,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,2,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
1,2,7,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
2,3,11,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
3,4,14,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
4,5,19,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
5,6,23,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
6,7,38,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
7,8,42,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
8,9,46,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
9,10,49,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
10,11,52,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
11,12,56,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
12,13,64,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
13,14,66,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
14,15,73,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
15,16,75,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
16,17,76,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
17,18,81,2,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
18,19,84,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
19,20,90,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
20,21,96,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
21,22,100,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
22,23,104,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
23,24,107,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
24,25,111,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
25,26,115,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
26,27,127,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
27,28,134,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
28,29,139,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
29,30,149,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
30,31,158,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
31,32,164,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
32,33,170,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
33,34,178,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
34,35,181,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
35,36,190,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
36,37,195,3,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
37,38,202,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
38,39,208,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
39,40,214,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
40,41,219,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
41,42,222,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
42,43,229,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
43,44,235,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
44,45,241,4,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
45,46,244,5,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
46,47,250,6,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
47,48,258,6,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
48,49,258,6,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
49,50,267,7,India,267,7,Chennai,"MA Chidambaram Stadium, Chepauk",267/7
