,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
1,2,1,1,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
2,3,3,1,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
3,4,4,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
4,5,5,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
5,6,10,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
6,7,11,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
7,8,12,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
8,9,12,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
9,10,14,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
10,11,17,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
11,12,17,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
12,13,24,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
13,14,26,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
14,15,33,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
15,16,34,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
16,17,38,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
17,18,44,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
18,19,51,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
19,20,58,2,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
20,21,62,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
21,22,64,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
22,23,66,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
23,24,73,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
24,25,77,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
25,26,84,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
26,27,90,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
27,28,97,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
28,29,106,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
29,30,113,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
30,31,118,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
31,32,121,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
32,33,126,3,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
33,34,127,5,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
34,35,135,5,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
35,36,138,5,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
36,37,141,5,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
37,38,151,5,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
38,39,158,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
39,40,162,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
40,41,171,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
41,42,177,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
42,43,183,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
43,44,183,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
44,45,192,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
45,46,202,6,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
46,47,206,7,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
47,48,216,7,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
48,49,222,7,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
49,50,235,7,Pakistan,235,7,Brisbane,"Brisbane Cricket Ground, Woolloongabba",235/7
