,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,Pakistan,244,7,,Harare Sports Club,244/7
1,2,4,0,Pakistan,244,7,,Harare Sports Club,244/7
2,3,4,0,Pakistan,244,7,,Harare Sports Club,244/7
3,4,9,0,Pakistan,244,7,,Harare Sports Club,244/7
4,5,13,0,Pakistan,244,7,,Harare Sports Club,244/7
5,6,22,0,Pakistan,244,7,,Harare Sports Club,244/7
6,7,25,0,Pakistan,244,7,,Harare Sports Club,244/7
7,8,36,0,Pakistan,244,7,,Harare Sports Club,244/7
8,9,38,0,Pakistan,244,7,,Harare Sports Club,244/7
9,10,41,0,Pakistan,244,7,,Harare Sports Club,244/7
10,11,44,0,Pakistan,244,7,,Harare Sports Club,244/7
11,12,45,0,Pakistan,244,7,,Harare Sports Club,244/7
12,13,47,0,Pakistan,244,7,,Harare Sports Club,244/7
13,14,50,0,Pakistan,244,7,,Harare Sports Club,244/7
14,15,56,1,Pakistan,244,7,,Harare Sports Club,244/7
15,16,58,1,Pakistan,244,7,,Harare Sports Club,244/7
16,17,60,1,Pakistan,244,7,,Harare Sports Club,244/7
17,18,63,1,Pakistan,244,7,,Harare Sports Club,244/7
18,19,78,1,Pakistan,244,7,,Harare Sports Club,244/7
19,20,80,2,Pakistan,244,7,,Harare Sports Club,244/7
20,21,87,2,Pakistan,244,7,,Harare Sports Club,244/7
21,22,87,2,Pakistan,244,7,,Harare Sports Club,244/7
22,23,88,2,Pakistan,244,7,,Harare Sports Club,244/7
23,24,98,2,Pakistan,244,7,,Harare Sports Club,244/7
24,25,105,2,Pakistan,244,7,,Harare Sports Club,244/7
25,26,106,2,Pakistan,244,7,,Harare Sports Club,244/7
26,27,111,2,Pakistan,244,7,,Harare Sports Club,244/7
27,28,117,2,Pakistan,244,7,,Harare Sports Club,244/7
28,29,131,2,Pakistan,244,7,,Harare Sports Club,244/7
29,30,134,2,Pakistan,244,7,,Harare Sports Club,244/7
30,31,145,2,Pakistan,244,7,,Harare Sports Club,244/7
31,32,149,2,Pakistan,244,7,,Harare Sports Club,244/7
32,33,155,2,Pakistan,244,7,,Harare Sports Club,244/7
33,34,160,2,Pakistan,244,7,,Harare Sports Club,244/7
34,35,167,2,Pakistan,244,7,,Harare Sports Club,244/7
35,36,169,2,Pakistan,244,7,,Harare Sports Club,244/7
36,37,176,2,Pakistan,244,7,,Harare Sports Club,244/7
37,38,181,3,Pakistan,244,7,,Harare Sports Club,244/7
38,39,186,4,Pakistan,244,7,,Harare Sports Club,244/7
39,40,190,4,Pakistan,244,7,,Harare Sports Club,244/7
40,41,196,4,Pakistan,244,7,,Harare Sports Club,244/7
41,42,199,5,Pakistan,244,7,,Harare Sports Club,244/7
42,43,201,5,Pakistan,244,7,,Harare Sports Club,244/7
43,44,202,6,Pakistan,244,7,,Harare Sports Club,244/7
44,45,207,6,Pakistan,244,7,,Harare Sports Club,244/7
45,46,211,6,Pakistan,244,7,,Harare Sports Club,244/7
46,47,220,6,Pakistan,244,7,,Harare Sports Club,244/7
47,48,223,7,Pakistan,244,7,,Harare Sports Club,244/7
48,49,230,7,Pakistan,244,7,,Harare Sports Club,244/7
49,50,244,7,Pakistan,244,7,,Harare Sports Club,244/7
