,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
1,2,14,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
2,3,22,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
3,4,28,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
4,5,28,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
5,6,28,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
6,7,35,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
7,8,44,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
8,9,50,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
9,10,59,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
10,11,62,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
11,12,72,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
12,13,74,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
13,14,83,0,Pakistan,308,5,Guyana,Providence Stadium,308/5
14,15,85,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
15,16,89,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
16,17,92,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
17,18,96,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
18,19,99,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
19,20,108,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
20,21,112,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
21,22,114,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
22,23,122,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
23,24,131,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
24,25,132,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
25,26,140,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
26,27,145,1,Pakistan,308,5,Guyana,Providence Stadium,308/5
27,28,150,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
28,29,151,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
29,30,155,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
30,31,156,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
31,32,161,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
32,33,164,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
33,34,170,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
34,35,174,2,Pakistan,308,5,Guyana,Providence Stadium,308/5
35,36,178,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
36,37,187,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
37,38,202,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
38,39,205,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
39,40,216,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
40,41,225,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
41,42,234,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
42,43,244,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
43,44,252,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
44,45,266,3,Pakistan,308,5,Guyana,Providence Stadium,308/5
45,46,268,4,Pakistan,308,5,Guyana,Providence Stadium,308/5
46,47,284,4,Pakistan,308,5,Guyana,Providence Stadium,308/5
47,48,289,5,Pakistan,308,5,Guyana,Providence Stadium,308/5
48,49,300,5,Pakistan,308,5,Guyana,Providence Stadium,308/5
49,50,308,5,Pakistan,308,5,Guyana,Providence Stadium,308/5
