,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
1,2,5,0,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
2,3,15,0,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
3,4,22,0,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
4,5,28,0,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
5,6,29,0,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
6,7,33,0,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
7,8,38,1,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
8,9,38,1,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
9,10,38,1,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
10,11,39,2,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
11,12,45,2,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
12,13,53,2,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
13,14,55,2,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
14,15,58,2,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
15,16,66,2,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
16,17,70,2,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
17,18,71,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
18,19,75,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
19,20,81,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
20,21,86,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
21,22,95,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
22,23,99,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
23,24,103,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
24,25,109,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
25,26,117,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
26,27,122,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
27,28,133,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
28,29,136,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
29,30,149,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
30,31,152,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
31,32,165,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
32,33,170,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
33,34,172,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
34,35,178,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
35,36,189,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
36,37,195,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
37,38,208,3,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
38,39,215,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
39,40,220,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
40,41,227,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
41,42,237,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
42,43,242,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
43,44,263,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
44,45,268,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
45,46,280,4,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
46,47,289,5,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
47,48,296,5,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
48,49,307,5,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
49,50,322,5,Pakistan,322,5,Lahore,Gaddafi Stadium,322/5
