,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
1,2,2,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
2,3,5,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
3,4,14,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
4,5,17,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
5,6,18,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
6,7,26,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
7,8,28,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
8,9,29,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
9,10,30,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
10,11,35,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
11,12,38,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
12,13,43,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
13,14,50,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
14,15,50,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
15,16,57,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
16,17,64,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
17,18,66,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
18,19,73,1,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
19,20,79,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
20,21,81,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
21,22,84,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
22,23,88,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
23,24,97,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
24,25,101,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
25,26,105,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
26,27,115,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
27,28,122,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
28,29,128,2,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
29,30,129,3,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
30,31,132,3,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
31,32,134,3,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
32,33,140,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
33,34,142,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
34,35,148,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
35,36,153,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
36,37,161,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
37,38,166,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
38,39,175,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
39,40,178,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
40,41,184,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
41,42,195,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
42,43,198,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
43,44,207,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
44,45,212,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
45,46,218,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
46,47,228,4,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
47,48,236,5,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
48,49,243,6,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
49,50,255,6,Pakistan,255,6,Gwalior,Captain Roop Singh Stadium,255/6
