,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,Australia,329,5,Canberra,Manuka Oval,329/5
1,2,8,0,Australia,329,5,Canberra,Manuka Oval,329/5
2,3,16,0,Australia,329,5,Canberra,Manuka Oval,329/5
3,4,26,0,Australia,329,5,Canberra,Manuka Oval,329/5
4,5,31,0,Australia,329,5,Canberra,Manuka Oval,329/5
5,6,37,0,Australia,329,5,Canberra,Manuka Oval,329/5
6,7,41,0,Australia,329,5,Canberra,Manuka Oval,329/5
7,8,42,0,Australia,329,5,Canberra,Manuka Oval,329/5
8,9,46,0,Australia,329,5,Canberra,Manuka Oval,329/5
9,10,52,0,Australia,329,5,Canberra,Manuka Oval,329/5
10,11,55,0,Australia,329,5,Canberra,Manuka Oval,329/5
11,12,58,0,Australia,329,5,Canberra,Manuka Oval,329/5
12,13,63,0,Australia,329,5,Canberra,Manuka Oval,329/5
13,14,75,0,Australia,329,5,Canberra,Manuka Oval,329/5
14,15,80,0,Australia,329,5,Canberra,Manuka Oval,329/5
15,16,91,0,Australia,329,5,Canberra,Manuka Oval,329/5
16,17,103,0,Australia,329,5,Canberra,Manuka Oval,329/5
17,18,108,0,Australia,329,5,Canberra,Manuka Oval,329/5
18,19,113,0,Australia,329,5,Canberra,Manuka Oval,329/5
19,20,118,1,Australia,329,5,Canberra,Manuka Oval,329/5
20,21,120,1,Australia,329,5,Canberra,Manuka Oval,329/5
21,22,126,1,Australia,329,5,Canberra,Manuka Oval,329/5
22,23,128,1,Australia,329,5,Canberra,Manuka Oval,329/5
23,24,135,1,Australia,329,5,Canberra,Manuka Oval,329/5
24,25,137,1,Australia,329,5,Canberra,Manuka Oval,329/5
25,26,149,1,Australia,329,5,Canberra,Manuka Oval,329/5
26,27,153,1,Australia,329,5,Canberra,Manuka Oval,329/5
27,28,162,1,Australia,329,5,Canberra,Manuka Oval,329/5
28,29,171,1,Australia,329,5,Canberra,Manuka Oval,329/5
29,30,184,1,Australia,329,5,Canberra,Manuka Oval,329/5
30,31,187,1,Australia,329,5,Canberra,Manuka Oval,329/5
31,32,190,2,Australia,329,5,Canberra,Manuka Oval,329/5
32,33,193,2,Australia,329,5,Canberra,Manuka Oval,329/5
33,34,196,2,Australia,329,5,Canberra,Manuka Oval,329/5
34,35,206,2,Australia,329,5,Canberra,Manuka Oval,329/5
35,36,209,2,Australia,329,5,Canberra,Manuka Oval,329/5
36,37,214,2,Australia,329,5,Canberra,Manuka Oval,329/5
37,38,225,2,Australia,329,5,Canberra,Manuka Oval,329/5
38,39,231,2,Australia,329,5,Canberra,Manuka Oval,329/5
39,40,241,2,Australia,329,5,Canberra,Manuka Oval,329/5
40,41,245,3,Australia,329,5,Canberra,Manuka Oval,329/5
41,42,249,3,Australia,329,5,Canberra,Manuka Oval,329/5
42,43,255,3,Australia,329,5,Canberra,Manuka Oval,329/5
43,44,262,3,Australia,329,5,Canberra,Manuka Oval,329/5
44,45,267,4,Australia,329,5,Canberra,Manuka Oval,329/5
45,46,278,4,Australia,329,5,Canberra,Manuka Oval,329/5
46,47,293,4,Australia,329,5,Canberra,Manuka Oval,329/5
47,48,303,5,Australia,329,5,Canberra,Manuka Oval,329/5
48,49,310,5,Australia,329,5,Canberra,Manuka Oval,329/5
49,50,329,5,Australia,329,5,Canberra,Manuka Oval,329/5
