,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,2,0,Australia,286,7,Durban,Kingsmead,286/7
1,2,2,1,Australia,286,7,Durban,Kingsmead,286/7
2,3,6,1,Australia,286,7,Durban,Kingsmead,286/7
3,4,7,1,Australia,286,7,Durban,Kingsmead,286/7
4,5,9,1,Australia,286,7,Durban,Kingsmead,286/7
5,6,14,1,Australia,286,7,Durban,Kingsmead,286/7
6,7,20,1,Australia,286,7,Durban,Kingsmead,286/7
7,8,30,1,Australia,286,7,Durban,Kingsmead,286/7
8,9,32,1,Australia,286,7,Durban,Kingsmead,286/7
9,10,41,1,Australia,286,7,Durban,Kingsmead,286/7
10,11,49,1,Australia,286,7,Durban,Kingsmead,286/7
11,12,54,1,Australia,286,7,Durban,Kingsmead,286/7
12,13,58,1,Australia,286,7,Durban,Kingsmead,286/7
13,14,75,1,Australia,286,7,Durban,Kingsmead,286/7
14,15,80,2,Australia,286,7,Durban,Kingsmead,286/7
15,16,87,2,Australia,286,7,Durban,Kingsmead,286/7
16,17,94,2,Australia,286,7,Durban,Kingsmead,286/7
17,18,98,2,Australia,286,7,Durban,Kingsmead,286/7
18,19,103,2,Australia,286,7,Durban,Kingsmead,286/7
19,20,107,2,Australia,286,7,Durban,Kingsmead,286/7
20,21,112,3,Australia,286,7,Durban,Kingsmead,286/7
21,22,115,4,Australia,286,7,Durban,Kingsmead,286/7
22,23,120,4,Australia,286,7,Durban,Kingsmead,286/7
23,24,121,4,Australia,286,7,Durban,Kingsmead,286/7
24,25,124,4,Australia,286,7,Durban,Kingsmead,286/7
25,26,126,4,Australia,286,7,Durban,Kingsmead,286/7
26,27,133,4,Australia,286,7,Durban,Kingsmead,286/7
27,28,139,4,Australia,286,7,Durban,Kingsmead,286/7
28,29,144,4,Australia,286,7,Durban,Kingsmead,286/7
29,30,149,4,Australia,286,7,Durban,Kingsmead,286/7
30,31,152,4,Australia,286,7,Durban,Kingsmead,286/7
31,32,156,4,Australia,286,7,Durban,Kingsmead,286/7
32,33,161,4,Australia,286,7,Durban,Kingsmead,286/7
33,34,168,4,Australia,286,7,Durban,Kingsmead,286/7
34,35,174,5,Australia,286,7,Durban,Kingsmead,286/7
35,36,179,5,Australia,286,7,Durban,Kingsmead,286/7
36,37,182,5,Australia,286,7,Durban,Kingsmead,286/7
37,38,186,5,Australia,286,7,Durban,Kingsmead,286/7
38,39,195,5,Australia,286,7,Durban,Kingsmead,286/7
39,40,197,5,Australia,286,7,Durban,Kingsmead,286/7
40,41,202,5,Australia,286,7,Durban,Kingsmead,286/7
41,42,209,5,Australia,286,7,Durban,Kingsmead,286/7
42,43,215,5,Australia,286,7,Durban,Kingsmead,286/7
43,44,227,5,Australia,286,7,Durban,Kingsmead,286/7
44,45,233,5,Australia,286,7,Durban,Kingsmead,286/7
45,46,241,6,Australia,286,7,Durban,Kingsmead,286/7
46,47,250,7,Australia,286,7,Durban,Kingsmead,286/7
47,48,262,7,Australia,286,7,Durban,Kingsmead,286/7
48,49,268,7,Australia,286,7,Durban,Kingsmead,286/7
49,50,286,7,Australia,286,7,Durban,Kingsmead,286/7
