,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,9,0,Australia,336,4,Auckland,Eden Park,336/4
1,2,9,0,Australia,336,4,Auckland,Eden Park,336/4
2,3,18,0,Australia,336,4,Auckland,Eden Park,336/4
3,4,18,0,Australia,336,4,Auckland,Eden Park,336/4
4,5,25,0,Australia,336,4,Auckland,Eden Park,336/4
5,6,27,1,Australia,336,4,Auckland,Eden Park,336/4
6,7,31,1,Australia,336,4,Auckland,Eden Park,336/4
7,8,32,1,Australia,336,4,Auckland,Eden Park,336/4
8,9,37,1,Australia,336,4,Auckland,Eden Park,336/4
9,10,42,1,Australia,336,4,Auckland,Eden Park,336/4
10,11,52,1,Australia,336,4,Auckland,Eden Park,336/4
11,12,52,1,Australia,336,4,Auckland,Eden Park,336/4
12,13,52,2,Australia,336,4,Auckland,Eden Park,336/4
13,14,58,2,Australia,336,4,Auckland,Eden Park,336/4
14,15,58,2,Australia,336,4,Auckland,Eden Park,336/4
15,16,59,2,Australia,336,4,Auckland,Eden Park,336/4
16,17,65,2,Australia,336,4,Auckland,Eden Park,336/4
17,18,77,2,Australia,336,4,Auckland,Eden Park,336/4
18,19,82,2,Australia,336,4,Auckland,Eden Park,336/4
19,20,92,2,Australia,336,4,Auckland,Eden Park,336/4
20,21,95,2,Australia,336,4,Auckland,Eden Park,336/4
21,22,96,2,Australia,336,4,Auckland,Eden Park,336/4
22,23,103,2,Australia,336,4,Auckland,Eden Park,336/4
23,24,114,2,Australia,336,4,Auckland,Eden Park,336/4
24,25,121,2,Australia,336,4,Auckland,Eden Park,336/4
25,26,123,3,Australia,336,4,Auckland,Eden Park,336/4
26,27,131,3,Australia,336,4,Auckland,Eden Park,336/4
27,28,135,3,Australia,336,4,Auckland,Eden Park,336/4
28,29,147,3,Australia,336,4,Auckland,Eden Park,336/4
29,30,152,3,Australia,336,4,Auckland,Eden Park,336/4
30,31,160,3,Australia,336,4,Auckland,Eden Park,336/4
31,32,166,3,Australia,336,4,Auckland,Eden Park,336/4
32,33,178,3,Australia,336,4,Auckland,Eden Park,336/4
33,34,182,3,Australia,336,4,Auckland,Eden Park,336/4
34,35,185,3,Australia,336,4,Auckland,Eden Park,336/4
35,36,188,3,Australia,336,4,Auckland,Eden Park,336/4
36,37,203,3,Australia,336,4,Auckland,Eden Park,336/4
37,38,214,3,Australia,336,4,Auckland,Eden Park,336/4
38,39,215,3,Australia,336,4,Auckland,Eden Park,336/4
39,40,225,3,Australia,336,4,Auckland,Eden Park,336/4
40,41,246,3,Australia,336,4,Auckland,Eden Park,336/4
41,42,251,3,Australia,336,4,Auckland,Eden Park,336/4
42,43,254,4,Australia,336,4,Auckland,Eden Park,336/4
43,44,263,4,Australia,336,4,Auckland,Eden Park,336/4
44,45,278,4,Australia,336,4,Auckland,Eden Park,336/4
45,46,289,4,Australia,336,4,Auckland,Eden Park,336/4
46,47,294,4,Australia,336,4,Auckland,Eden Park,336/4
47,48,312,4,Australia,336,4,Auckland,Eden Park,336/4
48,49,323,4,Australia,336,4,Auckland,Eden Park,336/4
49,50,336,4,Australia,336,4,Auckland,Eden Park,336/4
