,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,1,Australia,306,6,Kochi,Nehru Stadium,306/6
1,2,5,1,Australia,306,6,Kochi,Nehru Stadium,306/6
2,3,8,1,Australia,306,6,Kochi,Nehru Stadium,306/6
3,4,16,2,Australia,306,6,Kochi,Nehru Stadium,306/6
4,5,21,2,Australia,306,6,Kochi,Nehru Stadium,306/6
5,6,31,2,Australia,306,6,Kochi,Nehru Stadium,306/6
6,7,33,2,Australia,306,6,Kochi,Nehru Stadium,306/6
7,8,36,2,Australia,306,6,Kochi,Nehru Stadium,306/6
8,9,41,2,Australia,306,6,Kochi,Nehru Stadium,306/6
9,10,44,2,Australia,306,6,Kochi,Nehru Stadium,306/6
10,11,44,2,Australia,306,6,Kochi,Nehru Stadium,306/6
11,12,46,2,Australia,306,6,Kochi,Nehru Stadium,306/6
12,13,56,2,Australia,306,6,Kochi,Nehru Stadium,306/6
13,14,60,2,Australia,306,6,Kochi,Nehru Stadium,306/6
14,15,61,2,Australia,306,6,Kochi,Nehru Stadium,306/6
15,16,66,3,Australia,306,6,Kochi,Nehru Stadium,306/6
16,17,67,3,Australia,306,6,Kochi,Nehru Stadium,306/6
17,18,69,3,Australia,306,6,Kochi,Nehru Stadium,306/6
18,19,73,3,Australia,306,6,Kochi,Nehru Stadium,306/6
19,20,86,3,Australia,306,6,Kochi,Nehru Stadium,306/6
20,21,94,3,Australia,306,6,Kochi,Nehru Stadium,306/6
21,22,103,3,Australia,306,6,Kochi,Nehru Stadium,306/6
22,23,108,3,Australia,306,6,Kochi,Nehru Stadium,306/6
23,24,115,3,Australia,306,6,Kochi,Nehru Stadium,306/6
24,25,124,3,Australia,306,6,Kochi,Nehru Stadium,306/6
25,26,126,3,Australia,306,6,Kochi,Nehru Stadium,306/6
26,27,133,3,Australia,306,6,Kochi,Nehru Stadium,306/6
27,28,136,3,Australia,306,6,Kochi,Nehru Stadium,306/6
28,29,142,3,Australia,306,6,Kochi,Nehru Stadium,306/6
29,30,151,3,Australia,306,6,Kochi,Nehru Stadium,306/6
30,31,160,3,Australia,306,6,Kochi,Nehru Stadium,306/6
31,32,163,4,Australia,306,6,Kochi,Nehru Stadium,306/6
32,33,164,4,Australia,306,6,Kochi,Nehru Stadium,306/6
33,34,168,4,Australia,306,6,Kochi,Nehru Stadium,306/6
34,35,182,4,Australia,306,6,Kochi,Nehru Stadium,306/6
35,36,187,4,Australia,306,6,Kochi,Nehru Stadium,306/6
36,37,191,4,Australia,306,6,Kochi,Nehru Stadium,306/6
37,38,197,4,Australia,306,6,Kochi,Nehru Stadium,306/6
38,39,206,4,Australia,306,6,Kochi,Nehru Stadium,306/6
39,40,215,4,Australia,306,6,Kochi,Nehru Stadium,306/6
40,41,220,4,Australia,306,6,Kochi,Nehru Stadium,306/6
41,42,229,4,Australia,306,6,Kochi,Nehru Stadium,306/6
42,43,234,4,Australia,306,6,Kochi,Nehru Stadium,306/6
43,44,246,4,Australia,306,6,Kochi,Nehru Stadium,306/6
44,45,258,4,Australia,306,6,Kochi,Nehru Stadium,306/6
45,46,262,4,Australia,306,6,Kochi,Nehru Stadium,306/6
46,47,269,5,Australia,306,6,Kochi,Nehru Stadium,306/6
47,48,278,5,Australia,306,6,Kochi,Nehru Stadium,306/6
48,49,295,5,Australia,306,6,Kochi,Nehru Stadium,306/6
49,50,306,6,Australia,306,6,Kochi,Nehru Stadium,306/6
