,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
1,2,3,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
2,3,6,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
3,4,11,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
4,5,13,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
5,6,24,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
6,7,25,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
7,8,28,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
8,9,35,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
9,10,40,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
10,11,46,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
11,12,51,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
12,13,53,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
13,14,64,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
14,15,75,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
15,16,78,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
16,17,82,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
17,18,85,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
18,19,86,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
19,20,92,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
20,21,95,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
21,22,100,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
22,23,102,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
23,24,103,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
24,25,115,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
25,26,124,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
26,27,139,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
27,28,143,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
28,29,149,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
29,30,157,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
30,31,161,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
31,32,163,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
32,33,166,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
33,34,171,1,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
34,35,172,2,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
35,36,175,2,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
36,37,179,2,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
37,38,184,2,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
38,39,187,2,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
39,40,192,2,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
40,41,196,3,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
41,42,199,3,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
42,43,208,3,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
43,44,214,3,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
44,45,226,3,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
45,46,236,3,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
46,47,246,4,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
47,48,250,5,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
48,49,257,6,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
49,50,265,7,Australia,265,7,St Kitts,"Warner Park, Basseterre",265/7
