,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,5,0,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
1,2,15,0,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
2,3,21,0,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
3,4,33,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
4,5,44,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
5,6,52,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
6,7,53,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
7,8,62,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
8,9,67,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
9,10,73,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
10,11,76,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
11,12,86,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
12,13,92,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
13,14,97,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
14,15,103,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
15,16,109,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
16,17,111,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
17,18,121,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
18,19,134,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
19,20,142,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
20,21,147,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
21,22,149,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
22,23,165,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
23,24,172,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
24,25,176,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
25,26,183,1,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
26,27,188,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
27,28,195,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
28,29,205,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
29,30,209,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
30,31,214,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
31,32,217,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
32,33,226,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
33,34,234,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
34,35,240,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
35,36,252,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
36,37,261,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
37,38,269,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
38,39,283,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
39,40,294,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
40,41,310,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
41,42,316,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
42,43,340,2,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
43,44,351,3,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
44,45,367,3,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
45,46,384,3,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
46,47,399,4,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
47,48,404,4,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
48,49,424,4,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
49,50,438,5,South Africa,438,5,Mumbai,Wankhede Stadium,438/5
