,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,South Africa,354,6,Cape Town,Newlands,354/6
1,2,7,0,South Africa,354,6,Cape Town,Newlands,354/6
2,3,14,0,South Africa,354,6,Cape Town,Newlands,354/6
3,4,23,0,South Africa,354,6,Cape Town,Newlands,354/6
4,5,30,0,South Africa,354,6,Cape Town,Newlands,354/6
5,6,32,0,South Africa,354,6,Cape Town,Newlands,354/6
6,7,38,0,South Africa,354,6,Cape Town,Newlands,354/6
7,8,40,0,South Africa,354,6,Cape Town,Newlands,354/6
8,9,50,0,South Africa,354,6,Cape Town,Newlands,354/6
9,10,60,0,South Africa,354,6,Cape Town,Newlands,354/6
10,11,64,0,South Africa,354,6,Cape Town,Newlands,354/6
11,12,68,0,South Africa,354,6,Cape Town,Newlands,354/6
12,13,73,0,South Africa,354,6,Cape Town,Newlands,354/6
13,14,80,0,South Africa,354,6,Cape Town,Newlands,354/6
14,15,83,0,South Africa,354,6,Cape Town,Newlands,354/6
15,16,96,0,South Africa,354,6,Cape Town,Newlands,354/6
16,17,100,0,South Africa,354,6,Cape Town,Newlands,354/6
17,18,105,0,South Africa,354,6,Cape Town,Newlands,354/6
18,19,109,1,South Africa,354,6,Cape Town,Newlands,354/6
19,20,118,1,South Africa,354,6,Cape Town,Newlands,354/6
20,21,127,1,South Africa,354,6,Cape Town,Newlands,354/6
21,22,136,1,South Africa,354,6,Cape Town,Newlands,354/6
22,23,139,1,South Africa,354,6,Cape Town,Newlands,354/6
23,24,145,1,South Africa,354,6,Cape Town,Newlands,354/6
24,25,156,1,South Africa,354,6,Cape Town,Newlands,354/6
25,26,165,1,South Africa,354,6,Cape Town,Newlands,354/6
26,27,173,1,South Africa,354,6,Cape Town,Newlands,354/6
27,28,178,1,South Africa,354,6,Cape Town,Newlands,354/6
28,29,186,1,South Africa,354,6,Cape Town,Newlands,354/6
29,30,191,1,South Africa,354,6,Cape Town,Newlands,354/6
30,31,198,1,South Africa,354,6,Cape Town,Newlands,354/6
31,32,203,2,South Africa,354,6,Cape Town,Newlands,354/6
32,33,207,2,South Africa,354,6,Cape Town,Newlands,354/6
33,34,212,2,South Africa,354,6,Cape Town,Newlands,354/6
34,35,216,2,South Africa,354,6,Cape Town,Newlands,354/6
35,36,222,3,South Africa,354,6,Cape Town,Newlands,354/6
36,37,224,3,South Africa,354,6,Cape Town,Newlands,354/6
37,38,230,3,South Africa,354,6,Cape Town,Newlands,354/6
38,39,237,3,South Africa,354,6,Cape Town,Newlands,354/6
39,40,245,3,South Africa,354,6,Cape Town,Newlands,354/6
40,41,253,3,South Africa,354,6,Cape Town,Newlands,354/6
41,42,264,3,South Africa,354,6,Cape Town,Newlands,354/6
42,43,279,3,South Africa,354,6,Cape Town,Newlands,354/6
43,44,294,3,South Africa,354,6,Cape Town,Newlands,354/6
44,45,302,3,South Africa,354,6,Cape Town,Newlands,354/6
45,46,312,4,South Africa,354,6,Cape Town,Newlands,354/6
46,47,321,4,South Africa,354,6,Cape Town,Newlands,354/6
47,48,338,4,South Africa,354,6,Cape Town,Newlands,354/6
48,49,344,4,South Africa,354,6,Cape Town,Newlands,354/6
49,50,354,6,South Africa,354,6,Cape Town,Newlands,354/6
