,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,1,South Africa,209,9,Port Elizabeth,St George's Park,209/9
1,2,5,1,South Africa,209,9,Port Elizabeth,St George's Park,209/9
2,3,5,2,South Africa,209,9,Port Elizabeth,St George's Park,209/9
3,4,10,2,South Africa,209,9,Port Elizabeth,St George's Park,209/9
4,5,14,2,South Africa,209,9,Port Elizabeth,St George's Park,209/9
5,6,18,2,South Africa,209,9,Port Elizabeth,St George's Park,209/9
6,7,19,2,South Africa,209,9,Port Elizabeth,St George's Park,209/9
7,8,21,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
8,9,26,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
9,10,26,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
10,11,31,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
11,12,33,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
12,13,44,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
13,14,47,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
14,15,48,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
15,16,50,3,South Africa,209,9,Port Elizabeth,St George's Park,209/9
16,17,53,4,South Africa,209,9,Port Elizabeth,St George's Park,209/9
17,18,56,4,South Africa,209,9,Port Elizabeth,St George's Park,209/9
18,19,56,4,South Africa,209,9,Port Elizabeth,St George's Park,209/9
19,20,56,4,South Africa,209,9,Port Elizabeth,St George's Park,209/9
20,21,60,4,South Africa,209,9,Port Elizabeth,St George's Park,209/9
21,22,66,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
22,23,68,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
23,24,69,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
24,25,70,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
25,26,72,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
26,27,74,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
27,28,77,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
28,29,81,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
29,30,84,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
30,31,89,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
31,32,92,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
32,33,99,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
33,34,112,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
34,35,116,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
35,36,118,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
36,37,122,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
37,38,124,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
38,39,132,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
39,40,138,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
40,41,145,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
41,42,150,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
42,43,155,5,South Africa,209,9,Port Elizabeth,St George's Park,209/9
43,44,156,6,South Africa,209,9,Port Elizabeth,St George's Park,209/9
44,45,159,6,South Africa,209,9,Port Elizabeth,St George's Park,209/9
45,46,167,7,South Africa,209,9,Port Elizabeth,St George's Park,209/9
46,47,176,7,South Africa,209,9,Port Elizabeth,St George's Park,209/9
47,48,179,8,South Africa,209,9,Port Elizabeth,St George's Park,209/9
48,49,195,9,South Africa,209,9,Port Elizabeth,St George's Park,209/9
49,50,209,9,South Africa,209,9,Port Elizabeth,St George's Park,209/9
