,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,South Africa,399,6,Benoni,Willowmoore Park,399/6
1,2,14,0,South Africa,399,6,Benoni,Willowmoore Park,399/6
2,3,20,0,South Africa,399,6,Benoni,Willowmoore Park,399/6
3,4,41,0,South Africa,399,6,Benoni,Willowmoore Park,399/6
4,5,49,0,South Africa,399,6,Benoni,Willowmoore Park,399/6
5,6,53,1,South Africa,399,6,Benoni,Willowmoore Park,399/6
6,7,59,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
7,8,64,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
8,9,70,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
9,10,76,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
10,11,82,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
11,12,84,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
12,13,86,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
13,14,91,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
14,15,99,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
15,16,102,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
16,17,115,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
17,18,119,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
18,19,120,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
19,20,125,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
20,21,129,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
21,22,131,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
22,23,149,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
23,24,159,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
24,25,163,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
25,26,168,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
26,27,178,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
27,28,188,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
28,29,194,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
29,30,199,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
30,31,205,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
31,32,211,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
32,33,217,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
33,34,231,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
34,35,244,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
35,36,249,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
36,37,261,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
37,38,276,2,South Africa,399,6,Benoni,Willowmoore Park,399/6
38,39,280,3,South Africa,399,6,Benoni,Willowmoore Park,399/6
39,40,285,3,South Africa,399,6,Benoni,Willowmoore Park,399/6
40,41,299,3,South Africa,399,6,Benoni,Willowmoore Park,399/6
41,42,307,3,South Africa,399,6,Benoni,Willowmoore Park,399/6
42,43,320,3,South Africa,399,6,Benoni,Willowmoore Park,399/6
43,44,328,4,South Africa,399,6,Benoni,Willowmoore Park,399/6
44,45,338,4,South Africa,399,6,Benoni,Willowmoore Park,399/6
45,46,349,4,South Africa,399,6,Benoni,Willowmoore Park,399/6
46,47,363,5,South Africa,399,6,Benoni,Willowmoore Park,399/6
47,48,371,5,South Africa,399,6,Benoni,Willowmoore Park,399/6
48,49,391,5,South Africa,399,6,Benoni,Willowmoore Park,399/6
49,50,399,6,South Africa,399,6,Benoni,Willowmoore Park,399/6
