,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,7,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
1,2,12,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
2,3,13,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
3,4,21,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
4,5,25,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
5,6,32,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
6,7,36,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
7,8,44,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
8,9,45,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
9,10,50,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
10,11,54,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
11,12,59,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
12,13,64,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
13,14,65,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
14,15,73,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
15,16,74,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
16,17,76,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
17,18,86,1,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
18,19,87,2,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
19,20,88,2,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
20,21,92,2,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
21,22,100,2,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
22,23,105,2,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
23,24,108,2,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
24,25,119,2,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
25,26,121,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
26,27,122,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
27,28,130,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
28,29,134,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
29,30,137,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
30,31,140,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
31,32,144,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
32,33,147,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
33,34,153,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
34,35,156,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
35,36,162,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
36,37,164,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
37,38,167,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
38,39,171,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
39,40,177,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
40,41,181,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
41,42,184,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
42,43,194,3,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
43,44,198,4,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
44,45,203,5,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
45,46,206,6,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
46,47,211,6,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
47,48,225,6,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
48,49,227,8,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
49,50,233,9,South Africa,233,9,Lahore,Gaddafi Stadium,233/9
