,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,South Africa,248,8,Durban,Kingsmead,248/8
1,2,3,1,South Africa,248,8,Durban,Kingsmead,248/8
2,3,5,1,South Africa,248,8,Durban,Kingsmead,248/8
3,4,13,1,South Africa,248,8,Durban,Kingsmead,248/8
4,5,22,1,South Africa,248,8,Durban,Kingsmead,248/8
5,6,25,1,South Africa,248,8,Durban,Kingsmead,248/8
6,7,29,1,South Africa,248,8,Durban,Kingsmead,248/8
7,8,37,1,South Africa,248,8,Durban,Kingsmead,248/8
8,9,41,1,South Africa,248,8,Durban,Kingsmead,248/8
9,10,47,2,South Africa,248,8,Durban,Kingsmead,248/8
10,11,49,2,South Africa,248,8,Durban,Kingsmead,248/8
11,12,58,2,South Africa,248,8,Durban,Kingsmead,248/8
12,13,58,2,South Africa,248,8,Durban,Kingsmead,248/8
13,14,62,2,South Africa,248,8,Durban,Kingsmead,248/8
14,15,63,2,South Africa,248,8,Durban,Kingsmead,248/8
15,16,63,3,South Africa,248,8,Durban,Kingsmead,248/8
16,17,72,3,South Africa,248,8,Durban,Kingsmead,248/8
17,18,72,3,South Africa,248,8,Durban,Kingsmead,248/8
18,19,76,3,South Africa,248,8,Durban,Kingsmead,248/8
19,20,82,3,South Africa,248,8,Durban,Kingsmead,248/8
20,21,89,3,South Africa,248,8,Durban,Kingsmead,248/8
21,22,95,3,South Africa,248,8,Durban,Kingsmead,248/8
22,23,95,3,South Africa,248,8,Durban,Kingsmead,248/8
23,24,97,3,South Africa,248,8,Durban,Kingsmead,248/8
24,25,99,3,South Africa,248,8,Durban,Kingsmead,248/8
25,26,107,3,South Africa,248,8,Durban,Kingsmead,248/8
26,27,109,3,South Africa,248,8,Durban,Kingsmead,248/8
27,28,111,3,South Africa,248,8,Durban,Kingsmead,248/8
28,29,119,3,South Africa,248,8,Durban,Kingsmead,248/8
29,30,136,3,South Africa,248,8,Durban,Kingsmead,248/8
30,31,138,3,South Africa,248,8,Durban,Kingsmead,248/8
31,32,143,3,South Africa,248,8,Durban,Kingsmead,248/8
32,33,147,3,South Africa,248,8,Durban,Kingsmead,248/8
33,34,150,4,South Africa,248,8,Durban,Kingsmead,248/8
34,35,153,4,South Africa,248,8,Durban,Kingsmead,248/8
35,36,157,4,South Africa,248,8,Durban,Kingsmead,248/8
36,37,163,4,South Africa,248,8,Durban,Kingsmead,248/8
37,38,175,4,South Africa,248,8,Durban,Kingsmead,248/8
38,39,179,4,South Africa,248,8,Durban,Kingsmead,248/8
39,40,189,4,South Africa,248,8,Durban,Kingsmead,248/8
40,41,195,4,South Africa,248,8,Durban,Kingsmead,248/8
41,42,198,5,South Africa,248,8,Durban,Kingsmead,248/8
42,43,201,5,South Africa,248,8,Durban,Kingsmead,248/8
43,44,205,5,South Africa,248,8,Durban,Kingsmead,248/8
44,45,209,5,South Africa,248,8,Durban,Kingsmead,248/8
45,46,211,7,South Africa,248,8,Durban,Kingsmead,248/8
46,47,218,7,South Africa,248,8,Durban,Kingsmead,248/8
47,48,232,7,South Africa,248,8,Durban,Kingsmead,248/8
48,49,237,7,South Africa,248,8,Durban,Kingsmead,248/8
49,50,248,8,South Africa,248,8,Durban,Kingsmead,248/8
