,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,England,315,6,Potchefstroom,Senwes Park,315/6
1,2,5,0,England,315,6,Potchefstroom,Senwes Park,315/6
2,3,7,0,England,315,6,Potchefstroom,Senwes Park,315/6
3,4,8,0,England,315,6,Potchefstroom,Senwes Park,315/6
4,5,11,0,England,315,6,Potchefstroom,Senwes Park,315/6
5,6,16,0,England,315,6,Potchefstroom,Senwes Park,315/6
6,7,20,0,England,315,6,Potchefstroom,Senwes Park,315/6
7,8,26,0,England,315,6,Potchefstroom,Senwes Park,315/6
8,9,35,0,England,315,6,Potchefstroom,Senwes Park,315/6
9,10,41,0,England,315,6,Potchefstroom,Senwes Park,315/6
10,11,46,0,England,315,6,Potchefstroom,Senwes Park,315/6
11,12,51,0,England,315,6,Potchefstroom,Senwes Park,315/6
12,13,56,0,England,315,6,Potchefstroom,Senwes Park,315/6
13,14,64,0,England,315,6,Potchefstroom,Senwes Park,315/6
14,15,69,0,England,315,6,Potchefstroom,Senwes Park,315/6
15,16,72,0,England,315,6,Potchefstroom,Senwes Park,315/6
16,17,72,0,England,315,6,Potchefstroom,Senwes Park,315/6
17,18,78,0,England,315,6,Potchefstroom,Senwes Park,315/6
18,19,84,0,England,315,6,Potchefstroom,Senwes Park,315/6
19,20,89,1,England,315,6,Potchefstroom,Senwes Park,315/6
20,21,91,1,England,315,6,Potchefstroom,Senwes Park,315/6
21,22,94,1,England,315,6,Potchefstroom,Senwes Park,315/6
22,23,102,1,England,315,6,Potchefstroom,Senwes Park,315/6
23,24,107,1,England,315,6,Potchefstroom,Senwes Park,315/6
24,25,114,1,England,315,6,Potchefstroom,Senwes Park,315/6
25,26,119,1,England,315,6,Potchefstroom,Senwes Park,315/6
26,27,135,1,England,315,6,Potchefstroom,Senwes Park,315/6
27,28,140,1,England,315,6,Potchefstroom,Senwes Park,315/6
28,29,144,1,England,315,6,Potchefstroom,Senwes Park,315/6
29,30,148,1,England,315,6,Potchefstroom,Senwes Park,315/6
30,31,156,1,England,315,6,Potchefstroom,Senwes Park,315/6
31,32,161,1,England,315,6,Potchefstroom,Senwes Park,315/6
32,33,169,1,England,315,6,Potchefstroom,Senwes Park,315/6
33,34,179,1,England,315,6,Potchefstroom,Senwes Park,315/6
34,35,188,1,England,315,6,Potchefstroom,Senwes Park,315/6
35,36,199,1,England,315,6,Potchefstroom,Senwes Park,315/6
36,37,210,1,England,315,6,Potchefstroom,Senwes Park,315/6
37,38,217,1,England,315,6,Potchefstroom,Senwes Park,315/6
38,39,230,1,England,315,6,Potchefstroom,Senwes Park,315/6
39,40,246,1,England,315,6,Potchefstroom,Senwes Park,315/6
40,41,249,2,England,315,6,Potchefstroom,Senwes Park,315/6
41,42,254,2,England,315,6,Potchefstroom,Senwes Park,315/6
42,43,268,3,England,315,6,Potchefstroom,Senwes Park,315/6
43,44,274,3,England,315,6,Potchefstroom,Senwes Park,315/6
44,45,282,3,England,315,6,Potchefstroom,Senwes Park,315/6
45,46,285,4,England,315,6,Potchefstroom,Senwes Park,315/6
46,47,293,4,England,315,6,Potchefstroom,Senwes Park,315/6
47,48,298,5,England,315,6,Potchefstroom,Senwes Park,315/6
48,49,304,6,England,315,6,Potchefstroom,Senwes Park,315/6
49,50,315,6,England,315,6,Potchefstroom,Senwes Park,315/6
