,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
1,2,8,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
2,3,12,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
3,4,16,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
4,5,19,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
5,6,25,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
6,7,27,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
7,8,36,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
8,9,48,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
9,10,49,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
10,11,50,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
11,12,58,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
12,13,58,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
13,14,61,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
14,15,65,0,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
15,16,69,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
16,17,75,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
17,18,80,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
18,19,85,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
19,20,88,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
20,21,92,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
21,22,96,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
22,23,103,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
23,24,105,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
24,25,108,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
25,26,115,1,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
26,27,116,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
27,28,120,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
28,29,128,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
29,30,129,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
30,31,136,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
31,32,140,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
32,33,143,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
33,34,148,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
34,35,154,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
35,36,159,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
36,37,168,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
37,38,175,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
38,39,188,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
39,40,192,2,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
40,41,194,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
41,42,199,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
42,43,203,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
43,44,209,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
44,45,215,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
45,46,221,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
46,47,228,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
47,48,233,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
48,49,242,3,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
49,50,250,4,England,250,4,Abu Dhabi,Sheikh Zayed Stadium,250/4
