,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,England,296,7,London,Kennington Oval,296/7
1,2,1,0,England,296,7,London,Kennington Oval,296/7
2,3,10,0,England,296,7,London,Kennington Oval,296/7
3,4,27,0,England,296,7,London,Kennington Oval,296/7
4,5,31,0,England,296,7,London,Kennington Oval,296/7
5,6,35,0,England,296,7,London,Kennington Oval,296/7
6,7,47,0,England,296,7,London,Kennington Oval,296/7
7,8,59,0,England,296,7,London,Kennington Oval,296/7
8,9,63,0,England,296,7,London,Kennington Oval,296/7
9,10,77,0,England,296,7,London,Kennington Oval,296/7
10,11,83,0,England,296,7,London,Kennington Oval,296/7
11,12,89,0,England,296,7,London,Kennington Oval,296/7
12,13,96,0,England,296,7,London,Kennington Oval,296/7
13,14,97,0,England,296,7,London,Kennington Oval,296/7
14,15,99,0,England,296,7,London,Kennington Oval,296/7
15,16,109,1,England,296,7,London,Kennington Oval,296/7
16,17,109,1,England,296,7,London,Kennington Oval,296/7
17,18,116,1,England,296,7,London,Kennington Oval,296/7
18,19,120,1,England,296,7,London,Kennington Oval,296/7
19,20,126,1,England,296,7,London,Kennington Oval,296/7
20,21,128,1,England,296,7,London,Kennington Oval,296/7
21,22,132,1,England,296,7,London,Kennington Oval,296/7
22,23,138,1,England,296,7,London,Kennington Oval,296/7
23,24,143,1,England,296,7,London,Kennington Oval,296/7
24,25,146,2,England,296,7,London,Kennington Oval,296/7
25,26,150,3,England,296,7,London,Kennington Oval,296/7
26,27,153,3,England,296,7,London,Kennington Oval,296/7
27,28,157,4,England,296,7,London,Kennington Oval,296/7
28,29,158,4,England,296,7,London,Kennington Oval,296/7
29,30,160,4,England,296,7,London,Kennington Oval,296/7
30,31,165,4,England,296,7,London,Kennington Oval,296/7
31,32,168,4,England,296,7,London,Kennington Oval,296/7
32,33,172,4,England,296,7,London,Kennington Oval,296/7
33,34,181,4,England,296,7,London,Kennington Oval,296/7
34,35,184,5,England,296,7,London,Kennington Oval,296/7
35,36,188,5,England,296,7,London,Kennington Oval,296/7
36,37,196,5,England,296,7,London,Kennington Oval,296/7
37,38,202,5,England,296,7,London,Kennington Oval,296/7
38,39,207,5,England,296,7,London,Kennington Oval,296/7
39,40,217,5,England,296,7,London,Kennington Oval,296/7
40,41,220,5,England,296,7,London,Kennington Oval,296/7
41,42,227,5,England,296,7,London,Kennington Oval,296/7
42,43,238,5,England,296,7,London,Kennington Oval,296/7
43,44,246,5,England,296,7,London,Kennington Oval,296/7
44,45,255,5,England,296,7,London,Kennington Oval,296/7
45,46,258,6,England,296,7,London,Kennington Oval,296/7
46,47,263,6,England,296,7,London,Kennington Oval,296/7
47,48,275,6,England,296,7,London,Kennington Oval,296/7
48,49,291,6,England,296,7,London,Kennington Oval,296/7
49,50,296,7,England,296,7,London,Kennington Oval,296/7
