,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,2,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
1,2,11,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
2,3,16,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
3,4,16,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
4,5,21,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
5,6,33,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
6,7,37,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
7,8,37,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
8,9,47,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
9,10,54,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
10,11,58,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
11,12,61,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
12,13,64,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
13,14,70,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
14,15,74,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
15,16,82,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
16,17,91,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
17,18,97,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
18,19,105,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
19,20,112,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
20,21,119,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
21,22,124,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
22,23,127,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
23,24,138,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
24,25,145,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
25,26,148,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
26,27,157,0,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
27,28,159,1,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
28,29,162,1,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
29,30,167,1,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
30,31,171,1,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
31,32,172,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
32,33,178,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
33,34,185,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
34,35,188,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
35,36,189,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
36,37,194,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
37,38,204,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
38,39,217,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
39,40,232,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
40,41,236,2,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
41,42,248,3,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
42,43,251,3,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
43,44,255,4,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
44,45,261,4,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
45,46,266,4,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
46,47,279,4,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
47,48,287,4,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
48,49,307,4,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
49,50,325,4,England,325,4,Rajkot,Saurashtra Cricket Association Stadium,325/4
