,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
1,2,5,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
2,3,12,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
3,4,21,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
4,5,22,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
5,6,33,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
6,7,42,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
7,8,51,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
8,9,51,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
9,10,53,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
10,11,60,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
11,12,64,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
12,13,69,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
13,14,75,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
14,15,79,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
15,16,80,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
16,17,84,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
17,18,91,0,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
18,19,95,1,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
19,20,101,1,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
20,21,103,1,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
21,22,106,2,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
22,23,111,2,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
23,24,114,2,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
24,25,117,2,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
25,26,122,2,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
26,27,124,2,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
27,28,128,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
28,29,133,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
29,30,138,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
30,31,142,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
31,32,151,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
32,33,155,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
33,34,159,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
34,35,168,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
35,36,174,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
36,37,183,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
37,38,191,3,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
38,39,195,4,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
39,40,198,4,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
40,41,203,4,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
41,42,208,4,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
42,43,216,4,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
43,44,224,4,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
44,45,238,4,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
45,46,244,5,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
46,47,254,5,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
47,48,265,5,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
48,49,275,6,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
49,50,289,6,Sri Lanka,289,6,Brisbane,"Brisbane Cricket Ground, Woolloongabba",289/6
