,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,4,1,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
1,2,6,2,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
2,3,12,2,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
3,4,12,2,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
4,5,15,2,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
5,6,19,2,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
6,7,22,2,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
7,8,25,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
8,9,26,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
9,10,26,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
10,11,28,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
11,12,30,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
12,13,33,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
13,14,36,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
14,15,38,3,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
15,16,38,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
16,17,42,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
17,18,45,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
18,19,49,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
19,20,51,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
20,21,54,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
21,22,60,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
22,23,63,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
23,24,68,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
24,25,68,4,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
25,26,69,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
26,27,75,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
27,28,80,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
28,29,89,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
29,30,94,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
30,31,96,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
31,32,97,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
32,33,101,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
33,34,107,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
34,35,112,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
35,36,121,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
36,37,131,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
37,38,136,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
38,39,139,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
39,40,144,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
40,41,153,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
41,42,157,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
42,43,161,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
43,44,167,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
44,45,180,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
45,46,185,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
46,47,192,5,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
47,48,196,6,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
48,49,205,7,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
49,50,216,7,Sri Lanka,216,7,Colombo,R Premadasa Stadium,216/7
