,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,4,0,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
1,2,9,0,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
2,3,12,0,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
3,4,15,0,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
4,5,16,0,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
5,6,26,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
6,7,27,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
7,8,32,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
8,9,36,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
9,10,46,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
10,11,54,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
11,12,61,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
12,13,63,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
13,14,68,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
14,15,73,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
15,16,77,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
16,17,78,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
17,18,86,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
18,19,89,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
19,20,97,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
20,21,104,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
21,22,106,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
22,23,115,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
23,24,117,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
24,25,134,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
25,26,142,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
26,27,157,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
27,28,168,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
28,29,171,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
29,30,178,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
30,31,192,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
31,32,199,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
32,33,201,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
33,34,211,1,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
34,35,218,2,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
35,36,242,2,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
36,37,245,4,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
37,38,262,4,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
38,39,268,4,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
39,40,282,4,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
40,41,291,5,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
41,42,295,5,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
42,43,301,5,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
43,44,326,6,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
44,45,329,7,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
45,46,333,8,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
46,47,337,9,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
47,48,342,9,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
48,49,355,9,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
49,50,363,9,Sri Lanka,363,9,Hobart,Bellerive Oval,363/9
