,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
1,2,13,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
2,3,14,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
3,4,28,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
4,5,31,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
5,6,42,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
6,7,44,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
7,8,51,0,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
8,9,52,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
9,10,56,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
10,11,61,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
11,12,64,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
12,13,68,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
13,14,77,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
14,15,79,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
15,16,80,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
16,17,85,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
17,18,90,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
18,19,91,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
19,20,98,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
20,21,102,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
21,22,107,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
22,23,114,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
23,24,114,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
24,25,118,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
25,26,121,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
26,27,126,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
27,28,130,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
28,29,140,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
29,30,146,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
30,31,154,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
31,32,157,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
32,33,160,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
33,34,165,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
34,35,171,1,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
35,36,178,2,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
36,37,185,2,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
37,38,191,3,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
38,39,195,3,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
39,40,202,3,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
40,41,206,3,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
41,42,207,4,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
42,43,212,4,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
43,44,216,5,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
44,45,220,5,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
45,46,224,6,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
46,47,235,7,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
47,48,240,7,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
48,49,244,8,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
49,50,257,9,Sri Lanka,257,9,Hobart,Bellerive Oval,257/9
