,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,5,0,Sri Lanka,290,8,Karachi,National Stadium,290/8
1,2,12,0,Sri Lanka,290,8,Karachi,National Stadium,290/8
2,3,29,0,Sri Lanka,290,8,Karachi,National Stadium,290/8
3,4,34,0,Sri Lanka,290,8,Karachi,National Stadium,290/8
4,5,39,0,Sri Lanka,290,8,Karachi,National Stadium,290/8
5,6,43,1,Sri Lanka,290,8,Karachi,National Stadium,290/8
6,7,43,1,Sri Lanka,290,8,Karachi,National Stadium,290/8
7,8,44,1,Sri Lanka,290,8,Karachi,National Stadium,290/8
8,9,48,1,Sri Lanka,290,8,Karachi,National Stadium,290/8
9,10,58,1,Sri Lanka,290,8,Karachi,National Stadium,290/8
10,11,63,1,Sri Lanka,290,8,Karachi,National Stadium,290/8
11,12,66,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
12,13,73,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
13,14,78,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
14,15,85,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
15,16,91,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
16,17,95,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
17,18,99,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
18,19,105,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
19,20,107,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
20,21,111,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
21,22,115,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
22,23,124,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
23,24,128,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
24,25,131,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
25,26,138,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
26,27,143,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
27,28,151,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
28,29,163,2,Sri Lanka,290,8,Karachi,National Stadium,290/8
29,30,166,3,Sri Lanka,290,8,Karachi,National Stadium,290/8
30,31,169,3,Sri Lanka,290,8,Karachi,National Stadium,290/8
31,32,173,3,Sri Lanka,290,8,Karachi,National Stadium,290/8
32,33,178,3,Sri Lanka,290,8,Karachi,National Stadium,290/8
33,34,186,3,Sri Lanka,290,8,Karachi,National Stadium,290/8
34,35,189,3,Sri Lanka,290,8,Karachi,National Stadium,290/8
35,36,192,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
36,37,196,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
37,38,198,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
38,39,206,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
39,40,211,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
40,41,220,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
41,42,225,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
42,43,229,4,Sri Lanka,290,8,Karachi,National Stadium,290/8
43,44,236,5,Sri Lanka,290,8,Karachi,National Stadium,290/8
44,45,243,5,Sri Lanka,290,8,Karachi,National Stadium,290/8
45,46,253,5,Sri Lanka,290,8,Karachi,National Stadium,290/8
46,47,267,6,Sri Lanka,290,8,Karachi,National Stadium,290/8
47,48,271,7,Sri Lanka,290,8,Karachi,National Stadium,290/8
48,49,276,7,Sri Lanka,290,8,Karachi,National Stadium,290/8
49,50,290,8,Sri Lanka,290,8,Karachi,National Stadium,290/8
