,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,5,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
1,2,14,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
2,3,22,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
3,4,31,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
4,5,36,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
5,6,42,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
6,7,54,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
7,8,55,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
8,9,60,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
9,10,63,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
10,11,68,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
11,12,73,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
12,13,77,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
13,14,81,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
14,15,85,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
15,16,92,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
16,17,96,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
17,18,101,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
18,19,105,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
19,20,109,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
20,21,116,0,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
21,22,120,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
22,23,123,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
23,24,126,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
24,25,129,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
25,26,135,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
26,27,138,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
27,28,142,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
28,29,151,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
29,30,160,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
30,31,167,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
31,32,174,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
32,33,182,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
33,34,196,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
34,35,198,1,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
35,36,203,2,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
36,37,208,2,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
37,38,212,3,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
38,39,217,3,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
39,40,221,3,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
40,41,228,3,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
41,42,233,4,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
42,43,233,5,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
43,44,243,6,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
44,45,247,6,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
45,46,259,6,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
46,47,263,7,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
47,48,277,7,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
48,49,291,7,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
49,50,302,9,Sri Lanka,302,9,,Pallekele International Cricket Stadium,302/9
