,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,4,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
1,2,12,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
2,3,15,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
3,4,23,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
4,5,24,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
5,6,29,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
6,7,38,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
7,8,40,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
8,9,43,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
9,10,50,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
10,11,54,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
11,12,55,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
12,13,63,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
13,14,66,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
14,15,70,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
15,16,74,1,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
16,17,74,2,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
17,18,75,2,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
18,19,77,2,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
19,20,85,2,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
20,21,86,2,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
21,22,94,2,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
22,23,97,2,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
23,24,101,3,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
24,25,105,3,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
25,26,110,3,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
26,27,113,3,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
27,28,117,3,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
28,29,122,3,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
29,30,125,3,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
30,31,128,4,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
31,32,131,4,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
32,33,135,4,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
33,34,139,4,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
34,35,145,4,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
35,36,150,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
36,37,152,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
37,38,156,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
38,39,168,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
39,40,172,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
40,41,175,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
41,42,183,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
42,43,189,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
43,44,200,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
44,45,206,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
45,46,217,5,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
46,47,228,6,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
47,48,232,8,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
48,49,239,8,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
49,50,246,9,Bangladesh,246,9,Dominica,"Windsor Park, Roseau",246/9
