,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,2,0,Bangladesh,288,7,Hamilton,Seddon Park,288/7
1,2,2,0,Bangladesh,288,7,Hamilton,Seddon Park,288/7
2,3,3,0,Bangladesh,288,7,Hamilton,Seddon Park,288/7
3,4,3,0,Bangladesh,288,7,Hamilton,Seddon Park,288/7
4,5,4,0,Bangladesh,288,7,Hamilton,Seddon Park,288/7
5,6,4,1,Bangladesh,288,7,Hamilton,Seddon Park,288/7
6,7,8,1,Bangladesh,288,7,Hamilton,Seddon Park,288/7
7,8,15,1,Bangladesh,288,7,Hamilton,Seddon Park,288/7
8,9,23,1,Bangladesh,288,7,Hamilton,Seddon Park,288/7
9,10,29,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
10,11,38,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
11,12,44,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
12,13,55,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
13,14,72,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
14,15,73,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
15,16,77,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
16,17,80,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
17,18,81,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
18,19,84,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
19,20,85,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
20,21,89,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
21,22,92,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
22,23,94,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
23,24,97,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
24,25,106,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
25,26,109,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
26,27,115,2,Bangladesh,288,7,Hamilton,Seddon Park,288/7
27,28,118,3,Bangladesh,288,7,Hamilton,Seddon Park,288/7
28,29,123,3,Bangladesh,288,7,Hamilton,Seddon Park,288/7
29,30,126,3,Bangladesh,288,7,Hamilton,Seddon Park,288/7
30,31,126,3,Bangladesh,288,7,Hamilton,Seddon Park,288/7
31,32,131,3,Bangladesh,288,7,Hamilton,Seddon Park,288/7
32,33,138,3,Bangladesh,288,7,Hamilton,Seddon Park,288/7
33,34,151,4,Bangladesh,288,7,Hamilton,Seddon Park,288/7
34,35,161,4,Bangladesh,288,7,Hamilton,Seddon Park,288/7
35,36,162,4,Bangladesh,288,7,Hamilton,Seddon Park,288/7
36,37,168,4,Bangladesh,288,7,Hamilton,Seddon Park,288/7
37,38,175,4,Bangladesh,288,7,Hamilton,Seddon Park,288/7
38,39,182,4,Bangladesh,288,7,Hamilton,Seddon Park,288/7
39,40,184,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
40,41,193,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
41,42,196,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
42,43,209,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
43,44,216,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
44,45,230,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
45,46,238,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
46,47,254,5,Bangladesh,288,7,Hamilton,Seddon Park,288/7
47,48,265,6,Bangladesh,288,7,Hamilton,Seddon Park,288/7
48,49,272,6,Bangladesh,288,7,Hamilton,Seddon Park,288/7
49,50,288,7,Bangladesh,288,7,Hamilton,Seddon Park,288/7
