,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,7,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
1,2,8,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
2,3,11,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
3,4,16,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
4,5,23,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
5,6,26,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
6,7,30,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
7,8,37,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
8,9,40,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
9,10,42,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
10,11,50,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
11,12,55,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
12,13,57,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
13,14,60,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
14,15,65,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
15,16,68,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
16,17,75,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
17,18,77,0,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
18,19,80,1,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
19,20,86,1,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
20,21,91,1,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
21,22,105,1,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
22,23,106,2,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
23,24,116,2,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
24,25,122,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
25,26,126,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
26,27,134,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
27,28,141,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
28,29,146,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
29,30,158,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
30,31,165,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
31,32,174,3,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
32,33,176,4,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
33,34,179,4,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
34,35,184,4,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
35,36,189,5,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
36,37,190,5,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
37,38,192,5,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
38,39,196,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
39,40,198,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
40,41,202,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
41,42,212,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
42,43,214,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
43,44,220,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
44,45,227,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
45,46,236,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
46,47,247,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
47,48,253,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
48,49,267,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
49,50,277,6,Bangladesh,277,6,Chittagong,Zahur Ahmed Chowdhury Stadium,277/6
