,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
1,2,5,0,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
2,3,6,0,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
3,4,8,0,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
4,5,8,1,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
5,6,8,1,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
6,7,12,1,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
7,8,19,1,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
8,9,23,1,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
9,10,27,2,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
10,11,30,2,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
11,12,33,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
12,13,37,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
13,14,40,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
14,15,44,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
15,16,55,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
16,17,59,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
17,18,64,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
18,19,69,3,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
19,20,70,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
20,21,72,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
21,22,74,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
22,23,80,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
23,24,88,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
24,25,96,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
25,26,106,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
26,27,109,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
27,28,113,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
28,29,115,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
29,30,125,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
30,31,129,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
31,32,135,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
32,33,138,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
33,34,151,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
34,35,155,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
35,36,162,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
36,37,177,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
37,38,183,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
38,39,195,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
39,40,203,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
40,41,207,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
41,42,213,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
42,43,217,4,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
43,44,220,5,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
44,45,229,5,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
45,46,239,5,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
46,47,242,5,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
47,48,251,6,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
48,49,263,6,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
49,50,281,7,Bangladesh,281,7,Chittagong,Zahur Ahmed Chowdhury Stadium,281/7
