,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,1,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
1,2,4,2,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
2,3,4,2,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
3,4,5,2,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
4,5,6,2,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
5,6,12,2,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
6,7,12,3,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
7,8,13,3,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
8,9,14,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
9,10,15,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
10,11,19,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
11,12,20,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
12,13,21,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
13,14,25,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
14,15,29,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
15,16,37,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
16,17,41,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
17,18,52,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
18,19,55,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
19,20,58,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
20,21,61,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
21,22,63,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
22,23,66,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
23,24,67,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
24,25,68,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
25,26,70,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
26,27,71,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
27,28,73,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
28,29,82,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
29,30,85,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
30,31,86,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
31,32,89,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
32,33,90,4,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
33,34,90,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
34,35,91,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
35,36,94,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
36,37,99,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
37,38,104,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
38,39,107,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
39,40,113,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
40,41,120,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
41,42,127,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
42,43,129,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
43,44,133,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
44,45,137,6,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
45,46,141,7,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
46,47,149,7,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
47,48,161,7,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
48,49,173,7,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
49,50,183,9,Bermuda,183,9,Nairobi,Gymkhana Club Ground,183/9
