,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,6,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
1,2,9,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
2,3,10,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
3,4,14,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
4,5,18,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
5,6,18,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
6,7,27,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
7,8,29,1,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
8,9,35,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
9,10,41,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
10,11,44,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
11,12,45,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
12,13,48,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
13,14,56,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
14,15,62,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
15,16,63,2,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
16,17,64,3,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
17,18,67,4,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
18,19,75,4,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
19,20,78,4,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
20,21,78,4,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
21,22,79,4,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
22,23,80,4,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
23,24,85,4,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
24,25,90,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
25,26,91,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
26,27,95,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
27,28,100,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
28,29,104,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
29,30,107,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
30,31,110,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
31,32,111,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
32,33,112,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
33,34,117,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
34,35,120,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
35,36,132,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
36,37,133,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
37,38,136,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
38,39,141,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
39,40,148,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
40,41,155,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
41,42,161,5,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
42,43,161,6,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
43,44,172,6,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
44,45,180,6,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
45,46,182,6,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
46,47,184,7,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
47,48,187,7,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
48,49,192,8,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
49,50,201,8,Bermuda,201,8,King City,Maple Leaf North-West Ground,201/8
