,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,1,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
1,2,2,1,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
2,3,6,1,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
3,4,6,1,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
4,5,10,1,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
5,6,12,1,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
6,7,12,2,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
7,8,13,2,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
8,9,18,2,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
9,10,21,2,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
10,11,21,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
11,12,22,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
12,13,24,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
13,14,25,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
14,15,27,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
15,16,29,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
16,17,30,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
17,18,32,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
18,19,33,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
19,20,35,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
20,21,38,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
21,22,43,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
22,23,44,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
23,24,54,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
24,25,56,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
25,26,60,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
26,27,62,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
27,28,65,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
28,29,70,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
29,30,74,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
30,31,80,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
31,32,86,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
32,33,89,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
33,34,94,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
34,35,99,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
35,36,102,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
36,37,109,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
37,38,113,3,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
38,39,117,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
39,40,120,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
40,41,129,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
41,42,133,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
42,43,136,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
43,44,137,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
44,45,145,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
45,46,152,4,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
46,47,154,5,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
47,48,165,5,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
48,49,179,6,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
49,50,188,6,Zimbabwe,188,6,Chittagong,Zahur Ahmed Chowdhury Stadium,188/6
