,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,5,0,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
1,2,6,0,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
2,3,7,0,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
3,4,15,0,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
4,5,21,1,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
5,6,22,1,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
6,7,25,1,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
7,8,25,1,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
8,9,25,1,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
9,10,28,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
10,11,30,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
11,12,36,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
12,13,41,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
13,14,42,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
14,15,48,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
15,16,61,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
16,17,61,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
17,18,65,2,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
18,19,68,3,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
19,20,69,3,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
20,21,71,3,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
21,22,71,5,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
22,23,72,6,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
23,24,72,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
24,25,73,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
25,26,74,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
26,27,82,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
27,28,83,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
28,29,88,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
29,30,89,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
30,31,93,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
31,32,95,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
32,33,100,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
33,34,103,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
34,35,104,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
35,36,105,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
36,37,112,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
37,38,123,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
38,39,130,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
39,40,137,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
40,41,144,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
41,42,150,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
42,43,155,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
43,44,157,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
44,45,160,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
45,46,169,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
46,47,179,7,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
47,48,187,8,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
48,49,190,8,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
49,50,206,10,Zimbabwe,206,10,Bulawayo,Queens Sports Club,206/10
