,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,6,0,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
1,2,8,0,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
2,3,10,0,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
3,4,11,0,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
4,5,11,1,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
5,6,13,1,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
6,7,13,2,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
7,8,15,2,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
8,9,17,2,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
9,10,28,2,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
10,11,29,2,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
11,12,37,2,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
12,13,43,2,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
13,14,43,3,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
14,15,45,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
15,16,46,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
16,17,48,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
17,18,48,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
18,19,49,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
19,20,50,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
20,21,53,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
21,22,55,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
22,23,58,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
23,24,63,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
24,25,69,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
25,26,77,4,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
26,27,78,5,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
27,28,82,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
28,29,85,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
29,30,88,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
30,31,91,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
31,32,93,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
32,33,95,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
33,34,98,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
34,35,101,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
35,36,106,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
36,37,113,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
37,38,113,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
38,39,125,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
39,40,128,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
40,41,132,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
41,42,136,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
42,43,140,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
43,44,147,6,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
44,45,150,7,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
45,46,154,7,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
46,47,158,7,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
47,48,168,7,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
48,49,178,7,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
49,50,184,8,Zimbabwe,184,8,Bulawayo,Queens Sports Club,184/8
