,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,Zimbabwe,250,7,,Harare Sports Club,250/7
1,2,2,0,Zimbabwe,250,7,,Harare Sports Club,250/7
2,3,6,0,Zimbabwe,250,7,,Harare Sports Club,250/7
3,4,9,0,Zimbabwe,250,7,,Harare Sports Club,250/7
4,5,10,0,Zimbabwe,250,7,,Harare Sports Club,250/7
5,6,14,0,Zimbabwe,250,7,,Harare Sports Club,250/7
6,7,14,1,Zimbabwe,250,7,,Harare Sports Club,250/7
7,8,15,1,Zimbabwe,250,7,,Harare Sports Club,250/7
8,9,21,1,Zimbabwe,250,7,,Harare Sports Club,250/7
9,10,22,1,Zimbabwe,250,7,,Harare Sports Club,250/7
10,11,30,1,Zimbabwe,250,7,,Harare Sports Club,250/7
11,12,35,1,Zimbabwe,250,7,,Harare Sports Club,250/7
12,13,39,1,Zimbabwe,250,7,,Harare Sports Club,250/7
13,14,40,2,Zimbabwe,250,7,,Harare Sports Club,250/7
14,15,40,2,Zimbabwe,250,7,,Harare Sports Club,250/7
15,16,41,2,Zimbabwe,250,7,,Harare Sports Club,250/7
16,17,42,2,Zimbabwe,250,7,,Harare Sports Club,250/7
17,18,45,2,Zimbabwe,250,7,,Harare Sports Club,250/7
18,19,54,2,Zimbabwe,250,7,,Harare Sports Club,250/7
19,20,60,2,Zimbabwe,250,7,,Harare Sports Club,250/7
20,21,70,2,Zimbabwe,250,7,,Harare Sports Club,250/7
21,22,75,2,Zimbabwe,250,7,,Harare Sports Club,250/7
22,23,83,2,Zimbabwe,250,7,,Harare Sports Club,250/7
23,24,86,2,Zimbabwe,250,7,,Harare Sports Club,250/7
24,25,93,2,Zimbabwe,250,7,,Harare Sports Club,250/7
25,26,95,2,Zimbabwe,250,7,,Harare Sports Club,250/7
26,27,100,2,Zimbabwe,250,7,,Harare Sports Club,250/7
27,28,100,2,Zimbabwe,250,7,,Harare Sports Club,250/7
28,29,106,2,Zimbabwe,250,7,,Harare Sports Club,250/7
29,30,113,2,Zimbabwe,250,7,,Harare Sports Club,250/7
30,31,114,2,Zimbabwe,250,7,,Harare Sports Club,250/7
31,32,119,2,Zimbabwe,250,7,,Harare Sports Club,250/7
32,33,125,2,Zimbabwe,250,7,,Harare Sports Club,250/7
33,34,128,2,Zimbabwe,250,7,,Harare Sports Club,250/7
34,35,137,2,Zimbabwe,250,7,,Harare Sports Club,250/7
35,36,144,2,Zimbabwe,250,7,,Harare Sports Club,250/7
36,37,150,2,Zimbabwe,250,7,,Harare Sports Club,250/7
37,38,155,2,Zimbabwe,250,7,,Harare Sports Club,250/7
38,39,161,2,Zimbabwe,250,7,,Harare Sports Club,250/7
39,40,167,2,Zimbabwe,250,7,,Harare Sports Club,250/7
40,41,177,2,Zimbabwe,250,7,,Harare Sports Club,250/7
41,42,182,3,Zimbabwe,250,7,,Harare Sports Club,250/7
42,43,192,3,Zimbabwe,250,7,,Harare Sports Club,250/7
43,44,198,3,Zimbabwe,250,7,,Harare Sports Club,250/7
44,45,209,4,Zimbabwe,250,7,,Harare Sports Club,250/7
45,46,214,4,Zimbabwe,250,7,,Harare Sports Club,250/7
46,47,218,5,Zimbabwe,250,7,,Harare Sports Club,250/7
47,48,234,5,Zimbabwe,250,7,,Harare Sports Club,250/7
48,49,245,5,Zimbabwe,250,7,,Harare Sports Club,250/7
49,50,250,7,Zimbabwe,250,7,,Harare Sports Club,250/7
