,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
1,2,8,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
2,3,20,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
3,4,20,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
4,5,24,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
5,6,30,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
6,7,35,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
7,8,39,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
8,9,45,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
9,10,57,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
10,11,57,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
11,12,58,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
12,13,62,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
13,14,66,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
14,15,68,0,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
15,16,71,1,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
16,17,74,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
17,18,77,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
18,19,86,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
19,20,88,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
20,21,91,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
21,22,99,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
22,23,101,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
23,24,104,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
24,25,108,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
25,26,111,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
26,27,114,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
27,28,121,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
28,29,128,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
29,30,135,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
30,31,139,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
31,32,146,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
32,33,150,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
33,34,157,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
34,35,159,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
35,36,162,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
36,37,165,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
37,38,167,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
38,39,170,2,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
39,40,172,3,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
40,41,175,3,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
41,42,182,3,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
42,43,188,3,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
43,44,198,3,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
44,45,209,3,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
45,46,214,4,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
46,47,224,6,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
47,48,230,6,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
48,49,239,7,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
49,50,253,7,Zimbabwe,253,7,,Sharjah Cricket Stadium,253/7
