,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,6,0,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
1,2,13,0,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
2,3,21,0,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
3,4,23,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
4,5,29,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
5,6,34,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
6,7,44,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
7,8,47,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
8,9,52,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
9,10,60,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
10,11,64,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
11,12,65,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
12,13,73,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
13,14,80,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
14,15,85,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
15,16,87,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
16,17,89,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
17,18,96,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
18,19,104,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
19,20,114,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
20,21,118,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
21,22,122,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
22,23,125,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
23,24,126,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
24,25,134,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
25,26,142,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
26,27,145,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
27,28,156,1,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
28,29,159,2,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
29,30,167,2,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
30,31,171,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
31,32,173,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
32,33,178,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
33,34,181,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
34,35,188,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
35,36,194,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
36,37,198,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
37,38,206,3,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
38,39,210,4,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
39,40,217,4,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
40,41,222,4,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
41,42,224,5,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
42,43,226,6,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
43,44,228,7,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
44,45,237,7,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
45,46,248,7,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
46,47,251,7,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
47,48,259,8,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
48,49,265,8,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
49,50,270,8,New Zealand,270,8,Dublin,Clontarf Cricket Club Ground,270/8
