,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,New Zealand,248,6,Durban,Kingsmead,248/6
1,2,6,0,New Zealand,248,6,Durban,Kingsmead,248/6
2,3,6,0,New Zealand,248,6,Durban,Kingsmead,248/6
3,4,12,1,New Zealand,248,6,Durban,Kingsmead,248/6
4,5,13,1,New Zealand,248,6,Durban,Kingsmead,248/6
5,6,18,1,New Zealand,248,6,Durban,Kingsmead,248/6
6,7,18,1,New Zealand,248,6,Durban,Kingsmead,248/6
7,8,24,1,New Zealand,248,6,Durban,Kingsmead,248/6
8,9,30,1,New Zealand,248,6,Durban,Kingsmead,248/6
9,10,33,1,New Zealand,248,6,Durban,Kingsmead,248/6
10,11,34,1,New Zealand,248,6,Durban,Kingsmead,248/6
11,12,37,1,New Zealand,248,6,Durban,Kingsmead,248/6
12,13,37,1,New Zealand,248,6,Durban,Kingsmead,248/6
13,14,40,1,New Zealand,248,6,Durban,Kingsmead,248/6
14,15,45,1,New Zealand,248,6,Durban,Kingsmead,248/6
15,16,50,1,New Zealand,248,6,Durban,Kingsmead,248/6
16,17,53,1,New Zealand,248,6,Durban,Kingsmead,248/6
17,18,62,1,New Zealand,248,6,Durban,Kingsmead,248/6
18,19,69,1,New Zealand,248,6,Durban,Kingsmead,248/6
19,20,77,1,New Zealand,248,6,Durban,Kingsmead,248/6
20,21,81,1,New Zealand,248,6,Durban,Kingsmead,248/6
21,22,82,1,New Zealand,248,6,Durban,Kingsmead,248/6
22,23,85,2,New Zealand,248,6,Durban,Kingsmead,248/6
23,24,86,2,New Zealand,248,6,Durban,Kingsmead,248/6
24,25,89,2,New Zealand,248,6,Durban,Kingsmead,248/6
25,26,94,2,New Zealand,248,6,Durban,Kingsmead,248/6
26,27,96,2,New Zealand,248,6,Durban,Kingsmead,248/6
27,28,110,2,New Zealand,248,6,Durban,Kingsmead,248/6
28,29,113,2,New Zealand,248,6,Durban,Kingsmead,248/6
29,30,118,2,New Zealand,248,6,Durban,Kingsmead,248/6
30,31,121,2,New Zealand,248,6,Durban,Kingsmead,248/6
31,32,132,2,New Zealand,248,6,Durban,Kingsmead,248/6
32,33,136,2,New Zealand,248,6,Durban,Kingsmead,248/6
33,34,142,2,New Zealand,248,6,Durban,Kingsmead,248/6
34,35,147,2,New Zealand,248,6,Durban,Kingsmead,248/6
35,36,154,2,New Zealand,248,6,Durban,Kingsmead,248/6
36,37,159,2,New Zealand,248,6,Durban,Kingsmead,248/6
37,38,163,3,New Zealand,248,6,Durban,Kingsmead,248/6
38,39,166,3,New Zealand,248,6,Durban,Kingsmead,248/6
39,40,170,3,New Zealand,248,6,Durban,Kingsmead,248/6
40,41,179,3,New Zealand,248,6,Durban,Kingsmead,248/6
41,42,181,3,New Zealand,248,6,Durban,Kingsmead,248/6
42,43,194,3,New Zealand,248,6,Durban,Kingsmead,248/6
43,44,197,4,New Zealand,248,6,Durban,Kingsmead,248/6
44,45,204,4,New Zealand,248,6,Durban,Kingsmead,248/6
45,46,211,4,New Zealand,248,6,Durban,Kingsmead,248/6
46,47,221,4,New Zealand,248,6,Durban,Kingsmead,248/6
47,48,225,6,New Zealand,248,6,Durban,Kingsmead,248/6
48,49,240,6,New Zealand,248,6,Durban,Kingsmead,248/6
49,50,248,6,New Zealand,248,6,Durban,Kingsmead,248/6
