,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,New Zealand,276,6,Christchurch,Jade Stadium,276/6
1,2,9,0,New Zealand,276,6,Christchurch,Jade Stadium,276/6
2,3,16,0,New Zealand,276,6,Christchurch,Jade Stadium,276/6
3,4,22,0,New Zealand,276,6,Christchurch,Jade Stadium,276/6
4,5,34,0,New Zealand,276,6,Christchurch,Jade Stadium,276/6
5,6,34,0,New Zealand,276,6,Christchurch,Jade Stadium,276/6
6,7,35,1,New Zealand,276,6,Christchurch,Jade Stadium,276/6
7,8,38,1,New Zealand,276,6,Christchurch,Jade Stadium,276/6
8,9,44,1,New Zealand,276,6,Christchurch,Jade Stadium,276/6
9,10,48,1,New Zealand,276,6,Christchurch,Jade Stadium,276/6
10,11,56,1,New Zealand,276,6,Christchurch,Jade Stadium,276/6
11,12,59,1,New Zealand,276,6,Christchurch,Jade Stadium,276/6
12,13,61,2,New Zealand,276,6,Christchurch,Jade Stadium,276/6
13,14,63,2,New Zealand,276,6,Christchurch,Jade Stadium,276/6
14,15,65,3,New Zealand,276,6,Christchurch,Jade Stadium,276/6
15,16,66,3,New Zealand,276,6,Christchurch,Jade Stadium,276/6
16,17,66,3,New Zealand,276,6,Christchurch,Jade Stadium,276/6
17,18,67,3,New Zealand,276,6,Christchurch,Jade Stadium,276/6
18,19,72,3,New Zealand,276,6,Christchurch,Jade Stadium,276/6
19,20,83,3,New Zealand,276,6,Christchurch,Jade Stadium,276/6
20,21,87,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
21,22,88,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
22,23,91,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
23,24,96,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
24,25,99,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
25,26,100,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
26,27,103,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
27,28,112,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
28,29,118,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
29,30,121,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
30,31,129,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
31,32,136,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
32,33,147,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
33,34,153,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
34,35,161,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
35,36,165,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
36,37,171,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
37,38,175,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
38,39,177,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
39,40,182,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
40,41,185,4,New Zealand,276,6,Christchurch,Jade Stadium,276/6
41,42,190,5,New Zealand,276,6,Christchurch,Jade Stadium,276/6
42,43,202,5,New Zealand,276,6,Christchurch,Jade Stadium,276/6
43,44,208,5,New Zealand,276,6,Christchurch,Jade Stadium,276/6
44,45,213,6,New Zealand,276,6,Christchurch,Jade Stadium,276/6
45,46,225,6,New Zealand,276,6,Christchurch,Jade Stadium,276/6
46,47,241,6,New Zealand,276,6,Christchurch,Jade Stadium,276/6
47,48,250,6,New Zealand,276,6,Christchurch,Jade Stadium,276/6
48,49,256,6,New Zealand,276,6,Christchurch,Jade Stadium,276/6
49,50,276,6,New Zealand,276,6,Christchurch,Jade Stadium,276/6
