,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,New Zealand,238,8,Cape Town,Newlands,238/8
1,2,7,1,New Zealand,238,8,Cape Town,Newlands,238/8
2,3,8,1,New Zealand,238,8,Cape Town,Newlands,238/8
3,4,16,1,New Zealand,238,8,Cape Town,Newlands,238/8
4,5,16,1,New Zealand,238,8,Cape Town,Newlands,238/8
5,6,22,1,New Zealand,238,8,Cape Town,Newlands,238/8
6,7,27,1,New Zealand,238,8,Cape Town,Newlands,238/8
7,8,33,2,New Zealand,238,8,Cape Town,Newlands,238/8
8,9,41,2,New Zealand,238,8,Cape Town,Newlands,238/8
9,10,42,2,New Zealand,238,8,Cape Town,Newlands,238/8
10,11,43,2,New Zealand,238,8,Cape Town,Newlands,238/8
11,12,47,2,New Zealand,238,8,Cape Town,Newlands,238/8
12,13,47,2,New Zealand,238,8,Cape Town,Newlands,238/8
13,14,52,2,New Zealand,238,8,Cape Town,Newlands,238/8
14,15,54,2,New Zealand,238,8,Cape Town,Newlands,238/8
15,16,59,2,New Zealand,238,8,Cape Town,Newlands,238/8
16,17,62,2,New Zealand,238,8,Cape Town,Newlands,238/8
17,18,63,2,New Zealand,238,8,Cape Town,Newlands,238/8
18,19,68,3,New Zealand,238,8,Cape Town,Newlands,238/8
19,20,71,3,New Zealand,238,8,Cape Town,Newlands,238/8
20,21,76,3,New Zealand,238,8,Cape Town,Newlands,238/8
21,22,79,4,New Zealand,238,8,Cape Town,Newlands,238/8
22,23,80,4,New Zealand,238,8,Cape Town,Newlands,238/8
23,24,83,4,New Zealand,238,8,Cape Town,Newlands,238/8
24,25,88,4,New Zealand,238,8,Cape Town,Newlands,238/8
25,26,92,4,New Zealand,238,8,Cape Town,Newlands,238/8
26,27,100,4,New Zealand,238,8,Cape Town,Newlands,238/8
27,28,105,4,New Zealand,238,8,Cape Town,Newlands,238/8
28,29,110,4,New Zealand,238,8,Cape Town,Newlands,238/8
29,30,112,4,New Zealand,238,8,Cape Town,Newlands,238/8
30,31,114,4,New Zealand,238,8,Cape Town,Newlands,238/8
31,32,121,4,New Zealand,238,8,Cape Town,Newlands,238/8
32,33,125,4,New Zealand,238,8,Cape Town,Newlands,238/8
33,34,129,5,New Zealand,238,8,Cape Town,Newlands,238/8
34,35,131,5,New Zealand,238,8,Cape Town,Newlands,238/8
35,36,134,5,New Zealand,238,8,Cape Town,Newlands,238/8
36,37,139,5,New Zealand,238,8,Cape Town,Newlands,238/8
37,38,144,5,New Zealand,238,8,Cape Town,Newlands,238/8
38,39,153,5,New Zealand,238,8,Cape Town,Newlands,238/8
39,40,157,5,New Zealand,238,8,Cape Town,Newlands,238/8
40,41,162,5,New Zealand,238,8,Cape Town,Newlands,238/8
41,42,169,5,New Zealand,238,8,Cape Town,Newlands,238/8
42,43,173,5,New Zealand,238,8,Cape Town,Newlands,238/8
43,44,183,5,New Zealand,238,8,Cape Town,Newlands,238/8
44,45,188,6,New Zealand,238,8,Cape Town,Newlands,238/8
45,46,194,6,New Zealand,238,8,Cape Town,Newlands,238/8
46,47,206,6,New Zealand,238,8,Cape Town,Newlands,238/8
47,48,223,6,New Zealand,238,8,Cape Town,Newlands,238/8
48,49,229,7,New Zealand,238,8,Cape Town,Newlands,238/8
49,50,238,8,New Zealand,238,8,Cape Town,Newlands,238/8
