,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,New Zealand,303,4,,Harare Sports Club,303/4
1,2,8,0,New Zealand,303,4,,Harare Sports Club,303/4
2,3,16,0,New Zealand,303,4,,Harare Sports Club,303/4
3,4,20,1,New Zealand,303,4,,Harare Sports Club,303/4
4,5,22,1,New Zealand,303,4,,Harare Sports Club,303/4
5,6,23,1,New Zealand,303,4,,Harare Sports Club,303/4
6,7,27,1,New Zealand,303,4,,Harare Sports Club,303/4
7,8,39,1,New Zealand,303,4,,Harare Sports Club,303/4
8,9,39,2,New Zealand,303,4,,Harare Sports Club,303/4
9,10,40,2,New Zealand,303,4,,Harare Sports Club,303/4
10,11,40,2,New Zealand,303,4,,Harare Sports Club,303/4
11,12,42,2,New Zealand,303,4,,Harare Sports Club,303/4
12,13,49,2,New Zealand,303,4,,Harare Sports Club,303/4
13,14,51,2,New Zealand,303,4,,Harare Sports Club,303/4
14,15,54,2,New Zealand,303,4,,Harare Sports Club,303/4
15,16,60,2,New Zealand,303,4,,Harare Sports Club,303/4
16,17,64,2,New Zealand,303,4,,Harare Sports Club,303/4
17,18,66,2,New Zealand,303,4,,Harare Sports Club,303/4
18,19,67,2,New Zealand,303,4,,Harare Sports Club,303/4
19,20,78,2,New Zealand,303,4,,Harare Sports Club,303/4
20,21,81,2,New Zealand,303,4,,Harare Sports Club,303/4
21,22,86,2,New Zealand,303,4,,Harare Sports Club,303/4
22,23,93,2,New Zealand,303,4,,Harare Sports Club,303/4
23,24,103,2,New Zealand,303,4,,Harare Sports Club,303/4
24,25,107,2,New Zealand,303,4,,Harare Sports Club,303/4
25,26,111,2,New Zealand,303,4,,Harare Sports Club,303/4
26,27,117,2,New Zealand,303,4,,Harare Sports Club,303/4
27,28,120,2,New Zealand,303,4,,Harare Sports Club,303/4
28,29,127,2,New Zealand,303,4,,Harare Sports Club,303/4
29,30,137,2,New Zealand,303,4,,Harare Sports Club,303/4
30,31,139,2,New Zealand,303,4,,Harare Sports Club,303/4
31,32,142,2,New Zealand,303,4,,Harare Sports Club,303/4
32,33,148,2,New Zealand,303,4,,Harare Sports Club,303/4
33,34,157,2,New Zealand,303,4,,Harare Sports Club,303/4
34,35,164,2,New Zealand,303,4,,Harare Sports Club,303/4
35,36,175,2,New Zealand,303,4,,Harare Sports Club,303/4
36,37,177,3,New Zealand,303,4,,Harare Sports Club,303/4
37,38,181,3,New Zealand,303,4,,Harare Sports Club,303/4
38,39,186,3,New Zealand,303,4,,Harare Sports Club,303/4
39,40,188,3,New Zealand,303,4,,Harare Sports Club,303/4
40,41,197,3,New Zealand,303,4,,Harare Sports Club,303/4
41,42,212,3,New Zealand,303,4,,Harare Sports Club,303/4
42,43,226,3,New Zealand,303,4,,Harare Sports Club,303/4
43,44,233,3,New Zealand,303,4,,Harare Sports Club,303/4
44,45,246,3,New Zealand,303,4,,Harare Sports Club,303/4
45,46,255,4,New Zealand,303,4,,Harare Sports Club,303/4
46,47,268,4,New Zealand,303,4,,Harare Sports Club,303/4
47,48,277,4,New Zealand,303,4,,Harare Sports Club,303/4
48,49,292,4,New Zealand,303,4,,Harare Sports Club,303/4
49,50,303,4,New Zealand,303,4,,Harare Sports Club,303/4
