,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
1,2,8,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
2,3,9,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
3,4,20,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
4,5,23,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
5,6,23,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
6,7,24,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
7,8,29,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
8,9,31,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
9,10,32,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
10,11,40,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
11,12,44,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
12,13,49,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
13,14,53,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
14,15,55,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
15,16,59,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
16,17,65,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
17,18,69,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
18,19,71,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
19,20,75,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
20,21,77,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
21,22,81,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
22,23,84,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
23,24,88,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
24,25,91,0,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
25,26,96,1,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
26,27,97,1,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
27,28,101,2,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
28,29,107,2,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
29,30,113,2,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
30,31,118,2,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
31,32,124,2,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
32,33,127,2,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
33,34,128,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
34,35,133,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
35,36,137,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
36,37,140,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
37,38,145,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
38,39,160,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
39,40,166,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
40,41,176,3,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
41,42,179,4,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
42,43,182,4,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
43,44,186,4,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
44,45,193,4,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
45,46,209,4,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
46,47,214,4,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
47,48,223,5,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
48,49,234,6,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
49,50,243,7,Ireland,243,7,Barbados,"Kensington Oval, Bridgetown",243/7
