,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,4,0,Ireland,237,9,,Mombasa Sports Club Ground,237/9
1,2,7,0,Ireland,237,9,,Mombasa Sports Club Ground,237/9
2,3,17,0,Ireland,237,9,,Mombasa Sports Club Ground,237/9
3,4,21,0,Ireland,237,9,,Mombasa Sports Club Ground,237/9
4,5,28,0,Ireland,237,9,,Mombasa Sports Club Ground,237/9
5,6,31,1,Ireland,237,9,,Mombasa Sports Club Ground,237/9
6,7,37,1,Ireland,237,9,,Mombasa Sports Club Ground,237/9
7,8,39,1,Ireland,237,9,,Mombasa Sports Club Ground,237/9
8,9,47,2,Ireland,237,9,,Mombasa Sports Club Ground,237/9
9,10,48,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
10,11,51,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
11,12,52,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
12,13,54,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
13,14,59,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
14,15,60,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
15,16,66,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
16,17,66,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
17,18,72,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
18,19,74,3,Ireland,237,9,,Mombasa Sports Club Ground,237/9
19,20,76,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
20,21,80,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
21,22,85,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
22,23,85,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
23,24,88,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
24,25,94,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
25,26,96,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
26,27,105,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
27,28,108,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
28,29,111,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
29,30,113,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
30,31,117,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
31,32,122,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
32,33,123,4,Ireland,237,9,,Mombasa Sports Club Ground,237/9
33,34,126,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
34,35,131,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
35,36,133,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
36,37,135,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
37,38,142,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
38,39,160,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
39,40,161,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
40,41,165,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
41,42,173,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
42,43,179,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
43,44,182,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
44,45,189,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
45,46,201,5,Ireland,237,9,,Mombasa Sports Club Ground,237/9
46,47,213,6,Ireland,237,9,,Mombasa Sports Club Ground,237/9
47,48,222,7,Ireland,237,9,,Mombasa Sports Club Ground,237/9
48,49,227,8,Ireland,237,9,,Mombasa Sports Club Ground,237/9
49,50,237,9,Ireland,237,9,,Mombasa Sports Club Ground,237/9
