,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,2,1,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
1,2,2,1,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
2,3,4,1,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
3,4,4,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
4,5,14,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
5,6,14,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
6,7,16,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
7,8,17,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
8,9,18,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
9,10,21,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
10,11,24,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
11,12,25,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
12,13,26,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
13,14,31,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
14,15,40,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
15,16,41,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
16,17,45,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
17,18,49,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
18,19,52,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
19,20,57,2,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
20,21,69,3,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
21,22,76,3,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
22,23,81,3,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
23,24,83,3,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
24,25,84,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
25,26,87,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
26,27,90,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
27,28,91,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
28,29,94,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
29,30,98,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
30,31,105,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
31,32,111,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
32,33,120,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
33,34,120,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
34,35,130,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
35,36,133,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
36,37,153,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
37,38,158,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
38,39,173,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
39,40,176,4,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
40,41,179,5,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
41,42,181,5,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
42,43,183,5,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
43,44,188,6,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
44,45,189,8,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
45,46,194,8,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
46,47,204,8,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
47,48,216,8,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
48,49,221,8,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
49,50,229,9,Ireland,229,9,Dublin,Clontarf Cricket Club Ground,229/9
