,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,4,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
1,2,5,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
2,3,7,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
3,4,9,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
4,5,10,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
5,6,18,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
6,7,18,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
7,8,19,0,Ireland,241,9,Dublin,"The Village, Malahide",241/9
8,9,20,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
9,10,23,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
10,11,27,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
11,12,28,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
12,13,31,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
13,14,35,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
14,15,43,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
15,16,44,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
16,17,49,1,Ireland,241,9,Dublin,"The Village, Malahide",241/9
17,18,50,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
18,19,51,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
19,20,57,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
20,21,60,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
21,22,68,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
22,23,73,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
23,24,85,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
24,25,86,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
25,26,90,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
26,27,95,3,Ireland,241,9,Dublin,"The Village, Malahide",241/9
27,28,99,4,Ireland,241,9,Dublin,"The Village, Malahide",241/9
28,29,103,4,Ireland,241,9,Dublin,"The Village, Malahide",241/9
29,30,112,4,Ireland,241,9,Dublin,"The Village, Malahide",241/9
30,31,120,4,Ireland,241,9,Dublin,"The Village, Malahide",241/9
31,32,124,4,Ireland,241,9,Dublin,"The Village, Malahide",241/9
32,33,137,4,Ireland,241,9,Dublin,"The Village, Malahide",241/9
33,34,141,4,Ireland,241,9,Dublin,"The Village, Malahide",241/9
34,35,142,5,Ireland,241,9,Dublin,"The Village, Malahide",241/9
35,36,146,5,Ireland,241,9,Dublin,"The Village, Malahide",241/9
36,37,149,5,Ireland,241,9,Dublin,"The Village, Malahide",241/9
37,38,156,5,Ireland,241,9,Dublin,"The Village, Malahide",241/9
38,39,158,6,Ireland,241,9,Dublin,"The Village, Malahide",241/9
39,40,167,6,Ireland,241,9,Dublin,"The Village, Malahide",241/9
40,41,170,6,Ireland,241,9,Dublin,"The Village, Malahide",241/9
41,42,176,6,Ireland,241,9,Dublin,"The Village, Malahide",241/9
42,43,179,6,Ireland,241,9,Dublin,"The Village, Malahide",241/9
43,44,187,7,Ireland,241,9,Dublin,"The Village, Malahide",241/9
44,45,195,7,Ireland,241,9,Dublin,"The Village, Malahide",241/9
45,46,207,7,Ireland,241,9,Dublin,"The Village, Malahide",241/9
46,47,215,7,Ireland,241,9,Dublin,"The Village, Malahide",241/9
47,48,219,8,Ireland,241,9,Dublin,"The Village, Malahide",241/9
48,49,232,8,Ireland,241,9,Dublin,"The Village, Malahide",241/9
49,50,241,9,Ireland,241,9,Dublin,"The Village, Malahide",241/9
