,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,9,0,Ireland,331,8,Hobart,Bellerive Oval,331/8
1,2,11,0,Ireland,331,8,Hobart,Bellerive Oval,331/8
2,3,16,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
3,4,18,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
4,5,21,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
5,6,23,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
6,7,27,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
7,8,34,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
8,9,36,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
9,10,41,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
10,11,44,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
11,12,45,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
12,13,50,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
13,14,54,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
14,15,56,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
15,16,59,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
16,17,64,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
17,18,70,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
18,19,74,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
19,20,79,1,Ireland,331,8,Hobart,Bellerive Oval,331/8
20,21,84,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
21,22,87,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
22,23,94,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
23,24,101,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
24,25,109,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
25,26,117,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
26,27,125,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
27,28,127,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
28,29,137,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
29,30,146,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
30,31,150,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
31,32,159,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
32,33,164,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
33,34,170,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
34,35,179,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
35,36,186,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
36,37,198,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
37,38,212,2,Ireland,331,8,Hobart,Bellerive Oval,331/8
38,39,218,3,Ireland,331,8,Hobart,Bellerive Oval,331/8
39,40,223,3,Ireland,331,8,Hobart,Bellerive Oval,331/8
40,41,233,3,Ireland,331,8,Hobart,Bellerive Oval,331/8
41,42,239,3,Ireland,331,8,Hobart,Bellerive Oval,331/8
42,43,260,3,Ireland,331,8,Hobart,Bellerive Oval,331/8
43,44,271,3,Ireland,331,8,Hobart,Bellerive Oval,331/8
44,45,281,4,Ireland,331,8,Hobart,Bellerive Oval,331/8
45,46,289,4,Ireland,331,8,Hobart,Bellerive Oval,331/8
46,47,304,4,Ireland,331,8,Hobart,Bellerive Oval,331/8
47,48,320,6,Ireland,331,8,Hobart,Bellerive Oval,331/8
48,49,325,7,Ireland,331,8,Hobart,Bellerive Oval,331/8
49,50,331,8,Ireland,331,8,Hobart,Bellerive Oval,331/8
