,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,5,0,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
1,2,8,0,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
2,3,20,0,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
3,4,23,0,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
4,5,25,0,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
5,6,36,0,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
6,7,43,0,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
7,8,44,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
8,9,45,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
9,10,50,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
10,11,53,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
11,12,59,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
12,13,66,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
13,14,70,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
14,15,76,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
15,16,77,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
16,17,85,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
17,18,94,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
18,19,102,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
19,20,108,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
20,21,114,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
21,22,120,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
22,23,122,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
23,24,129,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
24,25,138,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
25,26,141,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
26,27,147,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
27,28,154,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
28,29,161,1,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
29,30,164,2,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
30,31,170,2,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
31,32,173,2,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
32,33,177,2,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
33,34,190,2,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
34,35,198,2,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
35,36,204,2,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
36,37,208,3,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
37,38,213,3,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
38,39,219,3,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
39,40,223,3,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
40,41,224,3,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
41,42,239,3,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
42,43,246,4,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
43,44,254,4,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
44,45,270,4,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
45,46,288,4,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
46,47,293,5,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
47,48,306,5,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
48,49,313,6,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
49,50,328,6,Ireland,328,6,Dublin,Clontarf Cricket Club Ground,328/6
