,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
1,2,4,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
2,3,7,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
3,4,8,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
4,5,12,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
5,6,15,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
6,7,19,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
7,8,21,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
8,9,22,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
9,10,26,0,Afghanistan,248,6,Dubai,ICC Academy,248/6
10,11,28,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
11,12,33,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
12,13,36,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
13,14,39,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
14,15,42,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
15,16,45,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
16,17,50,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
17,18,53,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
18,19,55,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
19,20,67,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
20,21,70,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
21,22,72,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
22,23,82,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
23,24,82,1,Afghanistan,248,6,Dubai,ICC Academy,248/6
24,25,86,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
25,26,88,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
26,27,90,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
27,28,95,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
28,29,105,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
29,30,109,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
30,31,110,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
31,32,115,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
32,33,118,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
33,34,126,2,Afghanistan,248,6,Dubai,ICC Academy,248/6
34,35,129,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
35,36,131,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
36,37,139,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
37,38,145,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
38,39,154,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
39,40,162,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
40,41,164,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
41,42,173,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
42,43,177,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
43,44,185,3,Afghanistan,248,6,Dubai,ICC Academy,248/6
44,45,188,4,Afghanistan,248,6,Dubai,ICC Academy,248/6
45,46,200,5,Afghanistan,248,6,Dubai,ICC Academy,248/6
46,47,209,5,Afghanistan,248,6,Dubai,ICC Academy,248/6
47,48,226,5,Afghanistan,248,6,Dubai,ICC Academy,248/6
48,49,236,6,Afghanistan,248,6,Dubai,ICC Academy,248/6
49,50,248,6,Afghanistan,248,6,Dubai,ICC Academy,248/6
