,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,0,West Indies,211,9,Cuttack,Barabati Stadium,211/9
1,2,8,0,West Indies,211,9,Cuttack,Barabati Stadium,211/9
2,3,18,0,West Indies,211,9,Cuttack,Barabati Stadium,211/9
3,4,18,0,West Indies,211,9,Cuttack,Barabati Stadium,211/9
4,5,19,1,West Indies,211,9,Cuttack,Barabati Stadium,211/9
5,6,27,1,West Indies,211,9,Cuttack,Barabati Stadium,211/9
6,7,40,1,West Indies,211,9,Cuttack,Barabati Stadium,211/9
7,8,46,1,West Indies,211,9,Cuttack,Barabati Stadium,211/9
8,9,51,2,West Indies,211,9,Cuttack,Barabati Stadium,211/9
9,10,52,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
10,11,57,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
11,12,58,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
12,13,61,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
13,14,62,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
14,15,64,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
15,16,72,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
16,17,75,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
17,18,83,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
18,19,83,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
19,20,86,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
20,21,88,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
21,22,96,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
22,23,103,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
23,24,107,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
24,25,111,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
25,26,121,3,West Indies,211,9,Cuttack,Barabati Stadium,211/9
26,27,127,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
27,28,133,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
28,29,135,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
29,30,138,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
30,31,140,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
31,32,145,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
32,33,151,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
33,34,152,4,West Indies,211,9,Cuttack,Barabati Stadium,211/9
34,35,156,5,West Indies,211,9,Cuttack,Barabati Stadium,211/9
35,36,157,5,West Indies,211,9,Cuttack,Barabati Stadium,211/9
36,37,160,6,West Indies,211,9,Cuttack,Barabati Stadium,211/9
37,38,163,6,West Indies,211,9,Cuttack,Barabati Stadium,211/9
38,39,164,6,West Indies,211,9,Cuttack,Barabati Stadium,211/9
39,40,167,6,West Indies,211,9,Cuttack,Barabati Stadium,211/9
40,41,168,6,West Indies,211,9,Cuttack,Barabati Stadium,211/9
41,42,173,7,West Indies,211,9,Cuttack,Barabati Stadium,211/9
42,43,180,7,West Indies,211,9,Cuttack,Barabati Stadium,211/9
43,44,182,7,West Indies,211,9,Cuttack,Barabati Stadium,211/9
44,45,184,8,West Indies,211,9,Cuttack,Barabati Stadium,211/9
45,46,189,8,West Indies,211,9,Cuttack,Barabati Stadium,211/9
46,47,197,8,West Indies,211,9,Cuttack,Barabati Stadium,211/9
47,48,201,9,West Indies,211,9,Cuttack,Barabati Stadium,211/9
48,49,203,9,West Indies,211,9,Cuttack,Barabati Stadium,211/9
49,50,211,9,West Indies,211,9,Cuttack,Barabati Stadium,211/9
