,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,4,0,West Indies,263,5,Kanpur,Green Park,263/5
1,2,8,0,West Indies,263,5,Kanpur,Green Park,263/5
2,3,12,0,West Indies,263,5,Kanpur,Green Park,263/5
3,4,16,0,West Indies,263,5,Kanpur,Green Park,263/5
4,5,20,1,West Indies,263,5,Kanpur,Green Park,263/5
5,6,24,1,West Indies,263,5,Kanpur,Green Park,263/5
6,7,28,1,West Indies,263,5,Kanpur,Green Park,263/5
7,8,32,1,West Indies,263,5,Kanpur,Green Park,263/5
8,9,37,1,West Indies,263,5,Kanpur,Green Park,263/5
9,10,39,1,West Indies,263,5,Kanpur,Green Park,263/5
10,11,45,1,West Indies,263,5,Kanpur,Green Park,263/5
11,12,51,1,West Indies,263,5,Kanpur,Green Park,263/5
12,13,57,1,West Indies,263,5,Kanpur,Green Park,263/5
13,14,67,1,West Indies,263,5,Kanpur,Green Park,263/5
14,15,72,1,West Indies,263,5,Kanpur,Green Park,263/5
15,16,74,1,West Indies,263,5,Kanpur,Green Park,263/5
16,17,74,1,West Indies,263,5,Kanpur,Green Park,263/5
17,18,80,1,West Indies,263,5,Kanpur,Green Park,263/5
18,19,91,1,West Indies,263,5,Kanpur,Green Park,263/5
19,20,97,1,West Indies,263,5,Kanpur,Green Park,263/5
20,21,99,1,West Indies,263,5,Kanpur,Green Park,263/5
21,22,102,1,West Indies,263,5,Kanpur,Green Park,263/5
22,23,103,1,West Indies,263,5,Kanpur,Green Park,263/5
23,24,106,1,West Indies,263,5,Kanpur,Green Park,263/5
24,25,109,1,West Indies,263,5,Kanpur,Green Park,263/5
25,26,116,1,West Indies,263,5,Kanpur,Green Park,263/5
26,27,119,1,West Indies,263,5,Kanpur,Green Park,263/5
27,28,130,1,West Indies,263,5,Kanpur,Green Park,263/5
28,29,137,1,West Indies,263,5,Kanpur,Green Park,263/5
29,30,138,2,West Indies,263,5,Kanpur,Green Park,263/5
30,31,144,2,West Indies,263,5,Kanpur,Green Park,263/5
31,32,145,2,West Indies,263,5,Kanpur,Green Park,263/5
32,33,149,2,West Indies,263,5,Kanpur,Green Park,263/5
33,34,161,2,West Indies,263,5,Kanpur,Green Park,263/5
34,35,164,2,West Indies,263,5,Kanpur,Green Park,263/5
35,36,169,3,West Indies,263,5,Kanpur,Green Park,263/5
36,37,172,3,West Indies,263,5,Kanpur,Green Park,263/5
37,38,179,3,West Indies,263,5,Kanpur,Green Park,263/5
38,39,187,4,West Indies,263,5,Kanpur,Green Park,263/5
39,40,190,4,West Indies,263,5,Kanpur,Green Park,263/5
40,41,194,4,West Indies,263,5,Kanpur,Green Park,263/5
41,42,196,5,West Indies,263,5,Kanpur,Green Park,263/5
42,43,198,5,West Indies,263,5,Kanpur,Green Park,263/5
43,44,201,5,West Indies,263,5,Kanpur,Green Park,263/5
44,45,207,5,West Indies,263,5,Kanpur,Green Park,263/5
45,46,216,5,West Indies,263,5,Kanpur,Green Park,263/5
46,47,222,5,West Indies,263,5,Kanpur,Green Park,263/5
47,48,236,5,West Indies,263,5,Kanpur,Green Park,263/5
48,49,253,5,West Indies,263,5,Kanpur,Green Park,263/5
49,50,263,5,West Indies,263,5,Kanpur,Green Park,263/5
