,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
1,2,0,0,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
2,3,1,0,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
3,4,15,0,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
4,5,18,0,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
5,6,25,0,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
6,7,26,1,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
7,8,28,1,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
8,9,33,1,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
9,10,37,1,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
10,11,40,1,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
11,12,43,1,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
12,13,44,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
13,14,48,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
14,15,50,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
15,16,51,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
16,17,53,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
17,18,58,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
18,19,66,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
19,20,74,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
20,21,79,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
21,22,82,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
22,23,85,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
23,24,86,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
24,25,98,2,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
25,26,100,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
26,27,103,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
27,28,107,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
28,29,111,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
29,30,111,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
30,31,112,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
31,32,112,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
32,33,112,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
33,34,113,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
34,35,129,3,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
35,36,132,4,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
36,37,144,4,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
37,38,150,4,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
38,39,150,4,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
39,40,151,4,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
40,41,158,4,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
41,42,160,5,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
42,43,163,5,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
43,44,170,5,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
44,45,178,6,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
45,46,193,6,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
46,47,201,6,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
47,48,214,6,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
48,49,228,7,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
49,50,242,7,West Indies,242,7,St Lucia,"Beausejour Stadium, Gros Islet",242/7
