,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,5,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
1,2,8,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
2,3,9,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
3,4,16,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
4,5,21,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
5,6,31,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
6,7,36,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
7,8,46,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
8,9,46,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
9,10,56,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
10,11,59,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
11,12,68,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
12,13,74,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
13,14,77,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
14,15,84,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
15,16,88,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
16,17,91,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
17,18,94,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
18,19,98,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
19,20,104,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
20,21,107,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
21,22,112,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
22,23,119,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
23,24,132,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
24,25,142,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
25,26,152,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
26,27,157,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
27,28,165,0,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
28,29,168,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
29,30,178,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
30,31,186,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
31,32,194,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
32,33,201,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
33,34,201,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
34,35,202,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
35,36,218,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
36,37,228,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
37,38,233,1,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
38,39,248,2,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
39,40,261,2,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
40,41,266,2,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
41,42,266,3,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
42,43,270,3,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
43,44,279,3,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
44,45,286,3,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
45,46,298,3,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
46,47,302,3,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
47,48,308,4,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
48,49,324,4,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
49,50,337,4,West Indies,337,4,Grenada,"National Cricket Stadium, St George's",337/4
