,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
1,2,9,0,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
2,3,20,0,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
3,4,22,0,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
4,5,24,1,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
5,6,30,1,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
6,7,32,2,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
7,8,37,2,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
8,9,37,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
9,10,44,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
10,11,47,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
11,12,48,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
12,13,50,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
13,14,53,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
14,15,64,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
15,16,70,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
16,17,71,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
17,18,74,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
18,19,76,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
19,20,80,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
20,21,84,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
21,22,85,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
22,23,91,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
23,24,94,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
24,25,97,3,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
25,26,98,4,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
26,27,104,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
27,28,105,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
28,29,106,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
29,30,112,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
30,31,117,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
31,32,119,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
32,33,129,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
33,34,133,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
34,35,139,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
35,36,147,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
36,37,155,5,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
37,38,160,6,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
38,39,160,7,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
39,40,164,7,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
40,41,171,7,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
41,42,175,7,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
42,43,180,7,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
43,44,187,8,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
44,45,200,8,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
45,46,216,8,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
46,47,220,9,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
47,48,227,9,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
48,49,231,9,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
49,50,241,9,West Indies,241,9,St Kitts,"Warner Park, Basseterre",241/9
