,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,1,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
1,2,0,1,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
2,3,3,1,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
3,4,7,1,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
4,5,9,1,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
5,6,13,1,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
6,7,25,1,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
7,8,31,2,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
8,9,35,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
9,10,36,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
10,11,40,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
11,12,40,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
12,13,49,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
13,14,49,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
14,15,51,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
15,16,54,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
16,17,57,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
17,18,59,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
18,19,61,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
19,20,69,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
20,21,72,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
21,22,85,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
22,23,101,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
23,24,107,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
24,25,116,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
25,26,119,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
26,27,127,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
27,28,130,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
28,29,133,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
29,30,143,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
30,31,149,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
31,32,153,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
32,33,156,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
33,34,162,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
34,35,164,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
35,36,172,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
36,37,180,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
37,38,183,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
38,39,189,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
39,40,199,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
40,41,214,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
41,42,220,3,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
42,43,224,4,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
43,44,232,4,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
44,45,236,4,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
45,46,247,4,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
46,47,251,5,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
47,48,262,5,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
48,49,274,6,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
49,50,282,8,West Indies,282,8,Barbados,"Kensington Oval, Bridgetown",282/8
