,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,0,0,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
1,2,2,0,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
2,3,3,0,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
3,4,4,0,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
4,5,12,0,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
5,6,29,0,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
6,7,48,0,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
7,8,56,1,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
8,9,63,1,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
9,10,72,1,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
10,11,74,1,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
11,12,79,1,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
12,13,82,1,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
13,14,93,1,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
14,15,93,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
15,16,94,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
16,17,96,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
17,18,103,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
18,19,105,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
19,20,112,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
20,21,125,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
21,22,127,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
22,23,133,2,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
23,24,138,3,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
24,25,140,3,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
25,26,143,3,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
26,27,153,3,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
27,28,159,3,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
28,29,168,3,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
29,30,170,3,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
30,31,175,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
31,32,178,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
32,33,180,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
33,34,187,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
34,35,190,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
35,36,198,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
36,37,202,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
37,38,209,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
38,39,211,4,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
39,40,216,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
40,41,224,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
41,42,227,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
42,43,233,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
43,44,250,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
44,45,261,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
45,46,279,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
46,47,289,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
47,48,298,5,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
48,49,305,6,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
49,50,317,6,Scotland,317,6,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",317/6
