,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,3,0,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
1,2,8,0,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
2,3,11,0,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
3,4,15,0,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
4,5,16,1,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
5,6,28,1,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
6,7,36,1,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
7,8,37,2,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
8,9,47,2,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
9,10,47,2,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
10,11,52,2,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
11,12,56,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
12,13,57,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
13,14,58,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
14,15,58,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
15,16,63,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
16,17,68,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
17,18,76,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
18,19,77,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
19,20,81,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
20,21,90,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
21,22,94,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
22,23,100,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
23,24,102,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
24,25,105,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
25,26,110,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
26,27,116,3,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
27,28,119,4,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
28,29,122,4,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
29,30,123,4,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
30,31,130,4,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
31,32,133,4,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
32,33,135,5,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
33,34,135,5,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
34,35,141,5,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
35,36,144,5,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
36,37,145,5,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
37,38,150,5,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
38,39,160,5,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
39,40,161,6,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
40,41,165,6,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
41,42,165,8,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
42,43,174,8,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
43,44,178,8,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
44,45,186,8,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
45,46,193,8,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
46,47,196,8,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
47,48,206,8,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
48,49,210,9,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
49,50,223,9,Scotland,223,9,Belfast,"Civil Service Cricket Club, Stormont",223/9
