,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
0,1,1,1,Scotland,216,9,,Dubai International Cricket Stadium,216/9
1,2,6,1,Scotland,216,9,,Dubai International Cricket Stadium,216/9
2,3,11,2,Scotland,216,9,,Dubai International Cricket Stadium,216/9
3,4,17,3,Scotland,216,9,,Dubai International Cricket Stadium,216/9
4,5,17,3,Scotland,216,9,,Dubai International Cricket Stadium,216/9
5,6,17,3,Scotland,216,9,,Dubai International Cricket Stadium,216/9
6,7,23,3,Scotland,216,9,,Dubai International Cricket Stadium,216/9
7,8,29,3,Scotland,216,9,,Dubai International Cricket Stadium,216/9
8,9,36,3,Scotland,216,9,,Dubai International Cricket Stadium,216/9
9,10,41,3,Scotland,216,9,,Dubai International Cricket Stadium,216/9
10,11,45,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
11,12,46,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
12,13,49,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
13,14,54,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
14,15,58,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
15,16,61,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
16,17,66,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
17,18,73,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
18,19,81,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
19,20,86,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
20,21,95,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
21,22,97,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
22,23,104,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
23,24,110,4,Scotland,216,9,,Dubai International Cricket Stadium,216/9
24,25,114,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
25,26,117,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
26,27,122,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
27,28,123,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
28,29,129,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
29,30,135,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
30,31,140,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
31,32,143,6,Scotland,216,9,,Dubai International Cricket Stadium,216/9
32,33,143,7,Scotland,216,9,,Dubai International Cricket Stadium,216/9
33,34,146,7,Scotland,216,9,,Dubai International Cricket Stadium,216/9
34,35,154,7,Scotland,216,9,,Dubai International Cricket Stadium,216/9
35,36,158,7,Scotland,216,9,,Dubai International Cricket Stadium,216/9
36,37,166,7,Scotland,216,9,,Dubai International Cricket Stadium,216/9
37,38,167,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
38,39,175,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
39,40,175,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
40,41,180,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
41,42,182,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
42,43,190,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
43,44,191,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
44,45,194,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
45,46,199,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
46,47,201,8,Scotland,216,9,,Dubai International Cricket Stadium,216/9
47,48,206,9,Scotland,216,9,,Dubai International Cricket Stadium,216/9
48,49,210,9,Scotland,216,9,,Dubai International Cricket Stadium,216/9
49,50,216,9,Scotland,216,9,,Dubai International Cricket Stadium,216/9
